Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-041573,2020-09,09/13/2020 15:08,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4341,MORGANFORD RD,5, ,APT C,4341,MORGANFORD,887371.9,1003242
20-042409,2020-09,09/13/2020 15:10,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4164,CHIPPEWA ST,16,WEDDINIG GALLERY, ,4164,CHIPPEWA,889294.3,1003562
20-041717,2020-09,09/13/2020 15:30,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5111,RAYMOND AVE,51, , ,5111,RAYMOND,886874.6,1028410
20-041622,2020-09,09/13/2020 16:00,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,2816,N VANDEVENTER AVE,59, , ,2816,VANDEVENTER,898289.1,1028477
20-041578,2020-09,09/13/2020 16:12,Y, , ,1, , 41011,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,S KINGSHIGHWAY BLVD / SOUTHWES,13, , , , ,886603.8,1011974
20-041578,2020-09,09/13/2020 16:12,Y, , ,1, , 41011,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,S KINGSHIGHWAY BLVD / SOUTHWES,13, , , , ,886603.8,1011974
20-041581,2020-09,09/13/2020 16:20,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4325,THOLOZAN AVE,15, , ,4325,THOLOZAN,887724.5,1004998
20-042186,2020-09,09/13/2020 16:30,Y, , ,1, , 65601,2,"LARCENY-MTR VEH PARTS $500 - $24,999",6014,POTOMAC ST,9, , ,6014,POTOMAC,879306.6,1006751
20-041737,2020-09,09/13/2020 17:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4676,W FLORISSANT AVE,71, , ,4676,FLORISSANT,896947.9,1038344
20-041784,2020-09,09/13/2020 17:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,PALM ST / N SPRING AVE,59, , , , ,900382.4,1029630
20-041594,2020-09,09/13/2020 17:00,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1122,WASHINGTON AVE,35, , , , ,907067.3,1018844
20-041783,2020-09,09/13/2020 17:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4101,GERMANIA ST,4, , ,4101,GERMANIA,882853.8,992647.8
20-041586,2020-09,09/13/2020 17:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,HARRIS AVE / ROSALIE ST,68, , , , ,898969.4,1034813
20-041752,2020-09,09/13/2020 18:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3275,CHILDRESS AVE,9, , ,3275,CHILDRESS,877986.2,1008367
20-041720,2020-09,09/13/2020 18:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8684,ORIOLE AVE,74, , ,8684,ORIOLE,894616.7,1049471
20-041628,2020-09,09/13/2020 18:00,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5409,CABANNE AVE,49, ,3RD FLR,5409,CABANNE,884290.6,1028592
20-041598,2020-09,09/13/2020 18:40,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3225,N FLORISSANT AVE,60, ,@LITTLE SISTERS OF POOR,3225,FLORISSANT,904703.4,1027861
20-041599,2020-09,09/13/2020 18:40,Y, , ,1, , 43201,6,AGG.ASSAULT-OTH DANG WEP/POL OFFC 1ST DEGREE,0,BIRCHER BLVD / SHREVE AVE,69, , , , ,894619.3,1037503
20-041599,2020-09,09/13/2020 18:40,Y, , ,1, , 43011,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,0,BIRCHER BLVD / SHREVE AVE,69, , , , ,894619.3,1037503
20-041599,2020-09,09/13/2020 18:40,Y, , ,1, , 43011,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,0,BIRCHER BLVD / SHREVE AVE,69, , , , ,894619.3,1037503
20-041597,2020-09,09/13/2020 18:50,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,MCLARAN AVE / RIVERVIEW BLVD,74, , , , ,894000,1049676
20-041604,2020-09,09/13/2020 18:58,Y, , ,1, , 38421,5,ROBBERY CARJACKING /STRNGARM/NO INJ/SUCCESSFUL,3962,WEST PINE BLVD,38, ,APT L,3962,WEST PINE,893376.9,1021109
20-041731,2020-09,09/13/2020 19:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1209,WASHINGTON AVE,36, , ,1209,WASHINGTON,906690.6,1019171
20-041603,2020-09,09/13/2020 19:01,Y, , ,1, , 36111,5,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,4218,LINDELL BLVD,38, ,WALGREENS,4218,LINDELL,891808.7,1022061
20-041612,2020-09,09/13/2020 19:04,Y, , ,1, , 41203,5,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,4259,W KENNERLY AVE,57,THE VILLE APARTMENTS, , , ,895432.3,1029317
20-041608,2020-09,09/13/2020 19:10,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,3925,LINDELL BLVD,38,CVS, ,3925,LINDELL,894199,1021580
20-041606,2020-09,09/13/2020 19:35,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,6434,ARSENAL ST,9, , ,6434,ARSENAL,878030.1,1010111
20-041735,2020-09,09/13/2020 19:50,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",4171,LINDELL BLVD,38, , ,4171,LINDELL,892104.8,1022153
20-041605,2020-09,09/13/2020 19:51,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,E GRAND AVE / I 70 WESTBOUND,66, , , , ,904661.3,1034060
20-041610,2020-09,09/13/2020 20:04,Y, , ,1, , 83000,6,ARSON-KNOWINGLY BURNING/SUCCESS,1914,E JOHN AVE,66, , , , ,903042.8,1033644
20-041826,2020-09,09/13/2020 20:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,2615,WASHINGTON AVE,37,FRONT OF RESIDENCE STREET PARKING,APT 208,2615,WASHINGTON,901832.9,1020376
20-041640,2020-09,09/13/2020 21:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5707,WABADA AVE,50, , ,5707,WABADA,884417.5,1034657
20-041718,2020-09,09/13/2020 21:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,222,BELLERIVE BLVD,1, , ,222,BELLERIVE,893287.1,993471.1
20-041616,2020-09,09/13/2020 21:10,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,7339,GRAVOIS AVE,88, ,@WALGREENS - GRAVOIS AND HAMPTON,7339,GRAVOIS,878828.2,994423.4
20-041623,2020-09,09/13/2020 21:20,Y, , ,1, , 41201,6,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,1440,E PRAIRIE AVE,66, , , , ,903422.6,1034517
20-041623,2020-09,09/13/2020 21:20,Y, , ,1, , 41201,6,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,1440,E PRAIRIE AVE,66, , , , ,903422.6,1034517
20-041647,2020-09,09/13/2020 21:53,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2009,HEBERT ST,63, ,BUS STOP @ WHITE CASTLE - HEBERT,4101,LEE,905261.1,1027578
20-041619,2020-09,09/13/2020 21:55,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,HICKORY ST / S TUCKER BLVD,34,IN STREET, , , ,905311,1013595
20-041624,2020-09,09/13/2020 21:55,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1200,MARKET ST,36, ,@CITY HALL,1200,MARKET,906055.1,1017127
20-041626,2020-09,09/13/2020 22:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4201,NATURAL BRIDGE AVE,83, , ,4201,NATURAL BRIDGE,898402.5,1031183
20-041661,2020-09,09/13/2020 22:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,5527,FLOY AVE,76, , ,5527,FLOY,889448.4,1046976
20-041631,2020-09,09/13/2020 22:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5119,HIGHLAND AVE,52, , ,5119,HIGHLAND,888547,1032755
20-041645,2020-09,09/13/2020 22:00,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,6244,OAKLAND AVE,42, , ,6244,OAKLAND,879906.6,1018652
20-041618,2020-09,09/13/2020 22:16,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5139,GOETHE AVE,6, , ,5139,GOETHE,882099.5,1000082
20-041767,2020-09,09/13/2020 22:30,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",999,N 2ND ST,35, ,LUMIERE CASINO,999,2ND,910439.8,1019433
20-041644,2020-09,09/13/2020 23:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,0,MANCHESTER AVE / S SARAH ST,39, , , , ,891581.2,1017561
20-041632,2020-09,09/13/2020 23:10,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5001,GRAVOIS AVE,5,RUSSELL,#1051382,5001,GRAVOIS,886674.5,1000605
20-041625,2020-09,09/13/2020 23:15,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5917,DELMAR BLVD,48, , ,5917,DELMAR,879781.1,1027407
20-041641,2020-09,09/13/2020 23:25,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4540,UNION BLVD,71, , ,4540,UNION,891638.8,1039764
20-041630,2020-09,09/13/2020 23:28,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,W FLORISSANT AVE / THRUSH AVE,72,NORTHWAY MARKET, , , ,893198.9,1044118
20-041629,2020-09,09/13/2020 23:30,Y, , ,1, , 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,6900,GRAVOIS AVE,4,QUICK-TRIP,@QT - GRAVOIS / LOUGHBOROUGH,6900,GRAVOIS,881785.8,996419.9
20-041662,2020-09,09/13/2020 23:30,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",5247,GILMORE AVE,72, , ,5247,GILMORE,890794.3,1044290
20-041638,2020-09,09/13/2020 23:50,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6217,TILDEN AVE,5, ,RESIDENCE,6217,TILDEN,884437.9,996994.9
20-041643,2020-09,09/14/2020 00:01,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,3622,PAGE BLVD,77, ,@EBONY MOTEL, , ,897824.8,1024131
20-041646,2020-09,09/14/2020 00:15,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3633,DUNNICA AVE,16, , ,3633,DUNNICA,892831.9,1002968
20-041634,2020-09,09/14/2020 00:20,Y, , ,1, ,229999,3,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,2607,GRAVOIS AVE,24,7/11 CONVENIENCE STORE, , , ,899242.4,1009280
20-041637,2020-09,09/14/2020 00:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3528,NEBRASKA AVE,19, , , , ,896655.8,1004301
20-041652,2020-09,09/14/2020 01:00,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4064,MIAMI ST,15, ,APT A,4064,MIAMI,889851.9,1004851
20-041651,2020-09,09/14/2020 01:30,Y, , ,1, , 41011,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4010,GRAVOIS AVE,15, , ,4011,GRAVOIS,890749.3,1003870
20-041648,2020-09,09/14/2020 02:42,Y, , ,1, , 36421,2,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,3920,HAMPTON AVE,14,WALGREENS, ,3920,HAMPTON,879176.4,1005385
20-041724,2020-09,09/14/2020 03:13,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4045,N NEWSTEAD AVE,69, , ,4045,NEWSTEAD,896104.3,1034118
20-041649,2020-09,09/14/2020 03:28,Y, , ,1, , 65601,1,"LARCENY-MTR VEH PARTS $500 - $24,999",4361,BINGHAM AVE,5, , ,4364,BINGHAM,886932.8,1003740
20-041650,2020-09,09/14/2020 03:55,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1120,ST CHARLES ST,35, ,PUBLIC PARKING LOT, , ,907073.8,1018670
20-041837,2020-09,09/14/2020 04:24,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4191,FARLIN AVE,68, , ,4191,FARLIN,897452,1033202
20-043405,2020-09,09/14/2020 07:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,2727,DELMAR BLVD,59, , ,2727,DELMAR,901321.9,1021201
20-041765,2020-09,09/14/2020 07:00,Y, , ,1, , 73413,5,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,4064,LACLEDE AVE,38, , ,4064,LACLEDE,892608.8,1020832
20-044196,2020-09,09/14/2020 08:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",1641,S KINGSHIGHWAY BLVD,12,UHAUL, ,1641,KINGSHIGHWAY,886712.8,1014540
20-041751,2020-09,09/14/2020 08:30,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6716,WESTWAY RD,8, , ,6716,WESTWAY,875801.2,999928.6
20-041664,2020-09,09/14/2020 09:02,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,BIRCHER BLVD / I 70 WESTBOUND,70, ,ALIAS BIRCHER/I 70 WB, , ,888467.3,1043114
20-041670,2020-09,09/14/2020 09:25,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",3925,LINDELL BLVD,38,CVS, ,3925,LINDELL,894199,1021580
20-041667,2020-09,09/14/2020 09:25,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2625,OREGON AVE,24, , ,2625,OREGON,897637.4,1009534
20-042827,2020-09,09/14/2020 09:26,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,504,BATES ST,1,BP GAS STATION,BP GAS STATION,504,BATES,892637.8,994365.9
20-041681,2020-09,09/14/2020 09:40,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4014,UNION BLVD,70, , ,4014,UNION,890074.4,1037079
20-041669,2020-09,09/14/2020 09:52,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N GRAND BLVD / LEE AVE,67, ,IN FRONT OF LIQOUR STORE, , ,902049.2,1031450
20-042868,2020-09,09/14/2020 10:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4648,QUINCY ST,4, , ,4648,QUINCY,881485.7,996028.8
20-041677,2020-09,09/14/2020 10:18,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,ARLINGTON AVE / NATURAL BRIDGE,50, , , , ,888336.9,1036762
20-041687,2020-09,09/14/2020 10:30,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2700,HENRIETTA ST,31, , ,2700,HENRIETTA,899085.4,1013180
20-043245,2020-09,09/14/2020 10:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2700,HENRIETTA ST,31, , ,2700,HENRIETTA,899085.4,1013180
20-041691,2020-09,09/14/2020 10:45,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3858,W FLORISSANT AVE,67, , ,3858,FLORISSANT,901237.3,1033717
20-041692,2020-09,09/14/2020 10:45,Y, , ,1, , 65501,5,"LARCENY-MTR VEH PARTS OVER $25,000",308,CLARA AVE,47, , ,308,CLARA,882332.1,1025263
20-041844,2020-09,09/14/2020 11:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5701,WOODLAND AVE,72, , ,5701,WOODLAND,889648.5,1042492
20-042454,2020-09,09/14/2020 11:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",6501,PARKWOOD PL,4, , ,6501,PARKWOOD,884186.9,996400.3
20-043586,2020-09,09/14/2020 11:24,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3345,OHIO AVE,30, ,2ND FLOOR,3345,OHIO,897964.9,1005298
20-042038,2020-09,09/14/2020 12:00,Y, , ,1, , 43013,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,0,W FLORISSANT AVE / WARNE AVE,67, ,SIDEWALK,2905,GRAVOIS,900663,1034147
20-042365,2020-09,09/14/2020 12:00, , , ,-1, , 52312,1,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,4202,S BROADWAY,17, ,@HARDEES- S BROADWAY,4202,BROADWAY,897519.8,999786.9
20-042365,2020-09,09/14/2020 12:00,Y, , ,1, , 52312,1,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,4202,S BROADWAY,17, ,@HARDEES- S BROADWAY,4202,BROADWAY,897519.8,999786.9
20-042829,2020-09,09/14/2020 12:00,Y, , ,1, ,115100,6,FRAUD-STEALING BY DECEIT/OVER $150,4629,FARLIN AVE,69, , ,4629,FARLIN,894401.8,1034959
20-041699,2020-09,09/14/2020 12:17,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 20TH ST / SAINT LOUIS AVE,60, , , , ,905127.7,1026175
20-041707,2020-09,09/14/2020 12:20,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1907,MARCUS AVE,55, , ,1907,MARCUS,891052.7,1030335
20-041704,2020-09,09/14/2020 12:40,Y, , ,1, ,115100,2,FRAUD-STEALING BY DECEIT/OVER $150,0,LANSDOWNE AVE / RIVER DES PERE,9, , , , ,871997.8,1004503
20-041702,2020-09,09/14/2020 12:45,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5030,NATURAL BRIDGE AVE,52,BURGER KING,BUSINESS, , ,890648.8,1035264
20-042039,2020-09,09/14/2020 13:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3535,S JEFFERSON AVE,19, , ,3535,JEFFERSON,898367.8,1003871
20-041729,2020-09,09/14/2020 13:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6813,MINNESOTA AVE,1, , ,6813,MINNESOTA,890577.8,990779.4
20-041729,2020-09,09/14/2020 13:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6813,MINNESOTA AVE,1, , ,6813,MINNESOTA,890577.8,990779.4
20-041715,2020-09,09/14/2020 13:05,Y, , ,1, , 43016,6,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,3778,LEE AVE,67, , ,3778,LEE,900968.9,1031941
20-041719,2020-09,09/14/2020 13:15,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6118,W FLORISSANT AVE,76, , ,6118,FLORISSANT,890478.6,1047873
20-042265,2020-09,09/14/2020 13:15,Y, , ,1, , 73313,5,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,4318,CLAYTON AVE,38, , ,4318,CLAYTON,890572.8,1019272
20-041712,2020-09,09/14/2020 13:20,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,201,N TUCKER BLVD,36, , ,201,TUCKER,906471.4,1018154
20-041935,2020-09,09/14/2020 13:30, , , ,-1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,155,HUMBOLDT AVE,79, , ,2338,LEMP,901544.5,1045034
20-041935,2020-09,09/14/2020 13:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,155,HUMBOLDT AVE,79, , ,2338,LEMP,901544.5,1045034
20-041726,2020-09,09/14/2020 13:40,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,410,S EUCLID AVE,38, ,@METROLINK - CENTRAL WEST END,410,EUCLID,888006.9,1020596
20-041734,2020-09,09/14/2020 13:43,Y, , ,1, , 31421,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,721,N TUCKER BLVD,36,SHELL, ,721,TUCKER,906857.6,1019492
20-041865,2020-09,09/14/2020 14:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2258,INDIANA AVE,23, , ,2258,INDIANA,899975.2,1010351
20-041728,2020-09,09/14/2020 14:08,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,ANDERSON AVE / SHREVE AVE,69, , , , ,894199.1,1036767
20-041732,2020-09,09/14/2020 14:12,Y, , ,1, , 51111,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,562,EILER ST,1, , ,562,EILER,892333.7,995416.8
20-043263,2020-09,09/14/2020 15:00,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1311,S BOYLE AVE,39, , ,1311,BOYLE,890486.1,1016566
20-041746,2020-09,09/14/2020 15:09,Y, , ,1, , 41021,6,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1517,E GRAND BLVD,66, ,VICTIMS HOME,1517,GRAND,903969.3,1033497
20-041739,2020-09,09/14/2020 15:10,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,ACADEMY AVE / PAGE BLVD,51, , , , ,886929.8,1029376
20-041838,2020-09,09/14/2020 15:22,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,5314,GREER AVE,50, , ,5314,GREER,888330.1,1035072
20-041744,2020-09,09/14/2020 15:25,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,7241,GRAVOIS AVE,6, ,@MCDONALDS - GRAVOIS, , ,879164.2,994830.9
20-041745,2020-09,09/14/2020 15:35,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,BOTANICAL AVE / S KINGSHIGHWAY,13, , , , ,886535,1011500
20-041747,2020-09,09/14/2020 15:40,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,0,CHOUTEAU AVE / S NEWSTEAD AVE,39, , , , ,889349.6,1018299
20-041742,2020-09,09/14/2020 15:50,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,CHIPPEWA ST / LOUISIANA AVE,16, ,WHT  AUDI 25 SUV  GF9H5E, , ,894430.6,1003076
20-041761,2020-09,09/14/2020 16:25,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4321,NATURAL BRIDGE AVE,68,M & A MARKET, , , ,895761.7,1032844
20-041768,2020-09,09/14/2020 16:30,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,6606,MORGANFORD RD,4, , ,6606,MORGANFORD,884492.1,995660.5
20-042109,2020-09,09/14/2020 16:30,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,0,W FLORISSANT AVE / HOLLY AVE,68,O FALLON PARK, , , ,899077.4,1036193
20-041760,2020-09,09/14/2020 16:45,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,7339,GRAVOIS AVE,88, ,@WALGREENS - GRAVOIS AND HAMPTON,7339,GRAVOIS,878828.2,994423.4
20-041892,2020-09,09/14/2020 17:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,18,S KINGSHIGHWAY BLVD,38, , ,18,KINGSHIGHWAY,887316.6,1022062
20-041770,2020-09,09/14/2020 17:10,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4415,MORGANFORD RD,5,PETER MATHEW’S MEMORIAL SKATE PARK, , , ,887336.1,1003101
20-041769,2020-09,09/14/2020 17:42,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,GASCONADE ST / I 55 SOUTHBOUND,18, , , , ,898661.2,1000422
20-041773,2020-09,09/14/2020 17:50,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 8TH ST / PINE ST,35, , , , ,908017,1017620
20-042263,2020-09,09/14/2020 18:00,Y, , ,1, , 65601,1,"LARCENY-MTR VEH PARTS $500 - $24,999",4807,TERRACE AVE,6, , , , ,883487.2,999448.8
20-041777,2020-09,09/14/2020 18:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4218,LINDELL BLVD,38, , ,4236,LINDELL,891808.7,1022061
20-041786,2020-09,09/14/2020 18:04,Y, , ,1, , 10000,6,HOMICIDE,10040,RIVERVIEW DR,75, , , , ,906038.4,1060370
20-041774,2020-09,09/14/2020 18:23,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5435,PARTRIDGE AVE,72, ,@ENGINE CO 27,5435,PARTRIDGE,891061,1045301
20-041871,2020-09,09/14/2020 18:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1140,LONG ST,61, , ,1820,BIDDLE,904775.4,1021365
20-041778,2020-09,09/14/2020 18:48,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3939,MINNESOTA AVE,16, , ,3939,MINNESOTA,895390.4,1001715
20-041782,2020-09,09/14/2020 19:45,Y, , ,1, , 41014,4,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,450,ST CHARLES ST,35, , ,300,4TH,909241.8,1018121
20-041841,2020-09,09/14/2020 20:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3006,CHEROKEE ST,19, , ,3006,CHEROKEE,896267.3,1005270
20-042104,2020-09,09/14/2020 20:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2255,INDIANA AVE,23, , ,2255,INDIANA,899802.8,1010435
20-041910,2020-09,09/14/2020 20:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,900,N KINGSHIGHWAY BLVD,53, , ,900,KINGSHIGHWAY,887992.3,1027106
20-041901,2020-09,09/14/2020 20:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4352,OLEATHA AVE,15, , ,4352,OLEATHA,887488.4,1005502
