Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-011896,2020-03,03/12/2020 05:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3742,N MARKET ST,59, , ,3742,MARKET,898569,1026382
20-011897,2020-03,03/12/2020 05:25,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 4TH ST / WASHINGTON AVE,35, , , , ,909581.6,1018292
20-011902,2020-03,03/12/2020 06:25,Y, , ,1, , 36111,5,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,5025,DELMAR BLVD,51, ,@BURGER KING - DELMAR,5025,DELMAR,887509.5,1026340
20-011900,2020-03,03/12/2020 07:02,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,319,S 4TH ST,35,TUMS BUILDING, ,319,4TH,908625.1,1015638
20-011904,2020-03,03/12/2020 07:10,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6228,SUNSHINE DR,8, ,RESIDENCE,6228,SUNSHINE,877535,997419
20-011929,2020-03,03/12/2020 07:15,Y, , ,1, , 42023,3,AGG.ASSAULT-KNIFE/CITIZEN CHILD 3RD DEGREE,3443,CALIFORNIA AVE,19, , ,3443,CALIFORNIA,897205.3,1004743
20-011906,2020-03,03/12/2020 07:53,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,FYLER AVE / S KINGSHIGHWAY BLV,15, , , , ,885863.4,1007205
20-011915,2020-03,03/12/2020 07:55,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4156,MANCHESTER AVE,39, ,BEAST RESTAURANT,4156,MANCHESTER,890977.3,1017352
20-011926,2020-03,03/12/2020 08:00,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,4426,ALASKA AVE,16, , ,4426,ALASKA,893672.6,998723.9
20-011943,2020-03,03/12/2020 08:00,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",0,ADELAIDE AVE / W FLORISSANT AV,68, , , , ,900102.5,1034716
20-012005,2020-03,03/12/2020 09:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,326,FAULKNER DR,82, , , , ,885484.3,1021710
20-012046,2020-03,03/12/2020 09:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4151,PLEASANT ST,67, , ,4151,PLEASANT,902581.4,1031275
20-011986,2020-03,03/12/2020 09:30,Y, , ,1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,3726,MINNESOTA AVE,19, , ,3726,MINNESOTA,895801.2,1003126
20-011928,2020-03,03/12/2020 09:35,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS, , ,893788.8,1005469
20-011933,2020-03,03/12/2020 09:45,Y, , ,1, , 43013,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,315,N 9TH ST,35,SCHNUCKS CULINARIA,@SCHNUCKS - CULINARIA,315,9TH,907779.2,1018012
20-011957,2020-03,03/12/2020 09:45,Y, , ,1, , 51122,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,1209,PARK AVE,34, , ,1209,PARK,904802.3,1012920
20-011937,2020-03,03/12/2020 10:10,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,721,N TUCKER BLVD,36,SHELL GAS STATION, ,721,TUCKER,906857.6,1019492
20-011934,2020-03,03/12/2020 10:14,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1000,N BROADWAY,62, , , , ,909758.9,1019796
20-011954,2020-03,03/12/2020 11:11,Y, , ,1, ,250000,4,LOITERING-BEGGING,1000,N BROADWAY,62, , ,1201,LOCUST,909758.9,1019796
20-012870,2020-03,03/12/2020 12:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,6353,MANCHESTER AVE,42, , ,6353,MANCHESTER,879251.1,1015334
20-011955,2020-03,03/12/2020 12:12,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,6759,ARSENAL ST,10,MID WEST AUTO PLEX, ,6759,ARSENAL,875850.3,1010620
20-011985,2020-03,03/12/2020 12:30,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4053,FINNEY AVE,58, , ,4053,FINNEY,894717.6,1025203
20-011985,2020-03,03/12/2020 12:30,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4053,FINNEY AVE,58, , ,4053,FINNEY,894717.6,1025203
20-011965,2020-03,03/12/2020 12:48,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5100,N BROADWAY,64, , ,4500,BROADWAY,903972.5,1035651
20-012118,2020-03,03/12/2020 13:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1307,CLINTON ST,63, , ,1307,CLINTON,907407.7,1024583
20-011970,2020-03,03/12/2020 13:00,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1100,ANGELICA ST,65, , ,1100,ANGELICA,905718.8,1031621
20-011966,2020-03,03/12/2020 13:15,Y, , ,1, ,183120,6,DRUGS-SALE/PENTAZOCINE,5344,N KINGSHIGHWAY BLVD,71, , ,5344,KINGSHIGHWAY,894358.3,1039927
20-011971,2020-03,03/12/2020 13:20,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,2315,S KINGSHIGHWAY BLVD,13, ,@ WALGREENS,2315,KINGSHIGHWAY,886595.3,1011915
20-012022,2020-03,03/12/2020 13:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,5601,MANCHESTER AVE,41, , ,5601,MANCHESTER,882926.1,1016055
20-011976,2020-03,03/12/2020 13:37,Y, , ,1, ,175500,6,SEX OFFNS-SX MISCONDUCT/FIRST,4300,ATHLONE AVE,68, ,@SCHOOL - YEATMAN,4300,ATHLONE,0,0
20-011973,2020-03,03/12/2020 14:00,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,1301,MARKET ST,36, , , , ,906011.6,1017603
20-011979,2020-03,03/12/2020 14:20,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,315,N 9TH ST,35, ,@SCHNUCKS - CULINARIA,315,11TH,907779.2,1018012
20-011981,2020-03,03/12/2020 14:21,Y, , ,1, , 36421,3,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,3401,WINNEBAGO ST,19, , ,3401,WINNEBAGO,894415.1,1003739
20-011987,2020-03,03/12/2020 14:32,Y, , ,1, , 33421,2,ROBBERY-BANK/STRNGARM/NO INJ/SUCCESS,6600,CHIPPEWA ST,8,TOGETHER CREDIT UNION,FINANCIAL INSTITUTION,6600,CHIPPEWA,876134.9,1004104
20-011999,2020-03,03/12/2020 15:33,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4534,MICHIGAN AVE,17, , ,4534,MICHIGAN,894627.1,997860.5
20-012010,2020-03,03/12/2020 16:00,Y, , ,1, ,103000,3,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,2256,S GRAND BLVD,25,DOMINOS, ,2256,GRAND,894464,1011062
20-012103,2020-03,03/12/2020 16:00,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",3830,WASHINGTON AVE,77, , ,3830,WASHINGTON,895490.1,1022376
20-012003,2020-03,03/12/2020 16:50,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4220,S 38TH ST,16, , ,4220,38TH,892276,1001068
20-012002,2020-03,03/12/2020 16:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / HEMPSTEAD ST,64, , , , ,909698.2,1023650
20-012169,2020-03,03/12/2020 17:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,14,S TAYLOR AVE,38, , ,13,TAYLOR,889114,1021641
20-012013,2020-03,03/12/2020 17:20,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,PAGE BLVD / N SPRING AVE,77, , , , ,897503.1,1024468
20-012194,2020-03,03/12/2020 17:30,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6729,SCANLAN AVE,9, , ,6729,SCANLAN,876001.1,1009663
20-012076,2020-03,03/12/2020 18:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4929,MCPHERSON AVE,38, , ,4929,MCPHERSON,888212.5,1025308
20-012018,2020-03,03/12/2020 18:10,Y, , ,1, , 51122,4,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,2703,HADLEY ST,63, , ,2703,HADLEY,907211.3,1026133
20-012030,2020-03,03/12/2020 18:15,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,705,OLIVE ST,35,HOTEL ST LOUIS, ,705,OLIVE,908328.4,1017870
20-012027,2020-03,03/12/2020 18:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5105,S BROADWAY,17,5105 S BROADWAY, ,5105,BROADWAY,894719.1,995085.1
20-012045,2020-03,03/12/2020 18:30,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,7557,HALL ST,74, ,PICK AND PULL,7557,HALL,898564.8,1045187
20-012142,2020-03,03/12/2020 18:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4327,LABADIE AVE,56, , ,4327,LABADIE,894985.1,1030976
20-012183,2020-03,03/12/2020 18:34,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,7308,HAMPSHIRE DR,6, , ,7308,HAMPSHIRE,879112.7,995124.5
20-012034,2020-03,03/12/2020 18:45,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1451,COCHRAN PL,61, , ,1500,OLIVE,906523.9,1021998
20-012025,2020-03,03/12/2020 18:45,Y, , ,1, ,182260,5,DRUGS-POSSESSION/METHAMPHETAMINE,4429,MAFFITT AVE,57, , ,4429,MAFFITT,893898.8,1030709
20-012028,2020-03,03/12/2020 19:04,Y, , ,1, ,182999,3,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3024,OHIO AVE,30, , ,3024,OHIO,898472.6,1007369
20-014494,2020-03,03/12/2020 20:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,S GRAND BLVD / VISTA AVE,31, , ,1325,GRAND,895082.2,1015537
20-012042,2020-03,03/12/2020 20:10,Y, , ,1, , 42016,4,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,1860,MULLANPHY ST,60, ,APT 2C,1860,MULLANPHY,905317.3,1023600
20-012198,2020-03,03/12/2020 20:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6721,SCANLAN AVE,9, , ,6721,SCANLAN,876051.3,1009656
20-012043,2020-03,03/12/2020 20:30,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4128,IOWA AVE,16, ,1ST FLR,4128,IOWA,896996.6,1000208
20-012163,2020-03,03/12/2020 20:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1300,LUCAS AVE,36, , ,1300,LUCAS,906441.9,1019367
20-012077,2020-03,03/12/2020 21:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1900,DICK GREGORY PL,56, , ,1900,DICK GREGORY,891392.5,1030066
20-012117,2020-03,03/12/2020 21:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5211,THOLOZAN AVE,14, , ,5211,THOLOZAN,883270.9,1005450
20-012047,2020-03,03/12/2020 21:00,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,5915,WILSON AVE,12,HOLIDAY INN, ,5915,WILSON,881299.3,1013920
20-012047,2020-03,03/12/2020 21:00,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,5915,WILSON AVE,12,HOLIDAY INN, ,5915,WILSON,881299.3,1013920
20-012685,2020-03,03/12/2020 21:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5915,WILSON AVE,12,HOLIDAY INN, ,5915,WILSON,881299.3,1013920
20-012039,2020-03,03/12/2020 21:03,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,410,FAULKNER DR,82,FOREST PARK - JEFFERSON LAKE, , , ,885727.4,1021254
20-012044,2020-03,03/12/2020 21:15,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,3853,LINDELL BLVD,77, ,APT 612,3853,LINDELL,894474.4,1021821
20-012051,2020-03,03/12/2020 21:20,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,904,S VANDEVENTER AVE,37, ,QT - VANDEVENTER / CHOUTEAU,904,VANDEVENTER,892624.1,1017847
20-012049,2020-03,03/12/2020 21:30,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5379,WABADA AVE,50, , ,5379,WABADA,886692,1033386
20-012178,2020-03,03/12/2020 21:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4923,FOUNTAIN AVE,53, , ,4923,FOUNTAIN,888555.9,1027839
20-012074,2020-03,03/12/2020 22:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",999,N 2ND ST,35,HOTEL- FOUR SEASONS, ,999,2ND,910439.8,1019433
20-012050,2020-03,03/12/2020 22:15,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1511,S 39TH ST,28,SOUTHSIDE SCATTERED SITES, ,1511,39TH,893301.8,1015101
20-012054,2020-03,03/12/2020 22:45,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3728,WINNEBAGO ST,15, ,REAR UPSTAIRS APT,3728,WINNEBAGO,892318.3,1003876
20-012148,2020-03,03/12/2020 23:30,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2258,S COMPTON AVE,26, , ,2258,COMPTON,896379.9,1011187
20-012056,2020-03,03/12/2020 23:45,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4208,BEETHOVEN AVE,5, , ,4208,BEETHOVEN,887775.8,1002552
20-012057,2020-03,03/13/2020 00:02,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5379,WABADA AVE,50, , ,5379,WABADA,886692,1033386
20-012055,2020-03,03/13/2020 00:05,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,6200,MICHIGAN AVE,1, , ,6200,MICHIGAN,891987.9,992558.2
20-012053,2020-03,03/13/2020 00:06,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S 9TH ST / LAFAYETTE AVE,21, , , , ,905255.8,1011437
20-012120,2020-03,03/13/2020 00:15,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",1724,S BROADWAY,20,BAR 101, ,1724,BROADWAY,906062.8,1010375
20-012062,2020-03,03/13/2020 00:25,Y, , ,1, ,182130,1,DRUGS-POSSESSION/HEROIN,8215,REILLY AVE,2, ,VACANT PROPERTY, , ,888672.1,985928.5
20-012060,2020-03,03/13/2020 00:40,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,2166,HAMPTON AVE,12,QUIKTRIP, ,2166,HAMPTON,881175.8,1013045
20-012059,2020-03,03/13/2020 00:58,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5335,DELMAR BLVD,49, , ,5335,DELMAR,884570.7,1026786
20-012061,2020-03,03/13/2020 01:20,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4543,PENNSYLVANIA AVE,17, , ,4543,PENNSYLVANIA,895082.4,997714.3
20-012137,2020-03,03/13/2020 01:20,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,CASS AVE / I 70 EASTBOUND,62, , , , ,909501.6,1021926
20-012066,2020-03,03/13/2020 02:30,Y, , ,1, , 91303,5,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,5379,WABADA AVE,50, , ,5379,WABADA,886692,1033386
20-012066,2020-03,03/13/2020 02:30,Y, , ,1, , 91303,5,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,5379,WABADA AVE,50, , ,5379,WABADA,886692,1033386
20-012068,2020-03,03/13/2020 04:48,Y, , ,1, ,175400,5,SEX OFFNS-SX MISCONDUCT/SECOND,5100,CABANNE AVE,51, , ,5100,CABANNE,0,0
20-012071,2020-03,03/13/2020 05:40,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,5900,NORTH POINTE BLVD,73, , , , ,892601.8,1047458
20-012069,2020-03,03/13/2020 06:42,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,420,N 6TH ST,35, , ,420,6TH,908992.6,1018056
20-012070,2020-03,03/13/2020 06:45,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,420,N 6TH ST,35, , ,420,6TH,908992.6,1018056
20-012073,2020-03,03/13/2020 07:00,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,5128,CABANNE AVE,51, , ,5128,CABANNE,886622.5,1027908
20-014339,2020-03,03/13/2020 07:15,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,831,GUSTAV AVE,74, , ,831,GUSTAV,897410.3,1052718
20-012072,2020-03,03/13/2020 07:23,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1100,CLARK AVE,35, , , , ,906419.9,1016462
20-012079,2020-03,03/13/2020 07:43,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3249,S JEFFERSON AVE,30, , ,3249,JEFFERSON,898682.3,1005778
20-012099,2020-03,03/13/2020 09:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,4038,N GRAND BLVD,67,DOLLAR GENERAL, , , ,901867.4,1030898
20-012110,2020-03,03/13/2020 09:00,Y, , ,1, ,250000,5,LOITERING-BEGGING,710,GOODFELLOW BLVD,48,BP GAS STATION, ,710,GOODFELLOW,881216.5,1027231
20-013117,2020-03,03/13/2020 09:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2300,LAFAYETTE AVE,32, , ,2300,LAFAYETTE,900297.3,1012642
20-012122,2020-03,03/13/2020 09:30,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3302,DR MARTIN LUTHER KING DR,77, ,ALIAS 3302 DR MARTIN L KING,3302,DR MARTIN LUTHER KING,898769.3,1023767
20-012122,2020-03,03/13/2020 09:30,Y, , ,1, , 41016,4,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,3302,DR MARTIN LUTHER KING DR,77, ,ALIAS 3302 DR MARTIN L KING,3302,DR MARTIN LUTHER KING,898769.3,1023767
20-012100,2020-03,03/13/2020 10:04,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,217,N 10TH ST,35, , ,815,OLIVE,907373.2,1018005
20-012121,2020-03,03/13/2020 10:54,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2628,LAFAYETTE AVE,31, , ,2628,LAFAYETTE,899561.3,1012767
20-012309,2020-03,03/13/2020 11:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,3638,COOK AVE,77, , ,3638,COOK,897467.8,1023863
20-012184,2020-03,03/13/2020 11:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2858,MICHIGAN AVE,25, , ,2858,MICHIGAN,896359.5,1008726
20-012602,2020-03,03/13/2020 11:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2905,GRAVOIS AVE,25, , ,2905,GRAVOIS,897077.2,1008071
20-012127,2020-03,03/13/2020 11:40,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8808,PARTRIDGE AVE,74, , ,8808,PARTRIDGE,894549.1,1050501
20-012701,2020-03,03/13/2020 12:13,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,RED BUD AVE / ROSALIE ST,68, , , , ,898762.7,1035109
20-012130,2020-03,03/13/2020 12:20, , , ,-1, , 73413,2,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,60,HAMPTON VILLAGE PLZ,7, ,@SCHNUCKS - HAMPTON VILLAGE,60,HAMPTON VILLAGE,879568.8,1004479
20-012130,2020-03,03/13/2020 12:20,Y, , ,1, , 73413,2,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,60,HAMPTON VILLAGE PLZ,7, ,@SCHNUCKS - HAMPTON VILLAGE,60,HAMPTON VILLAGE,879568.8,1004479
20-012139,2020-03,03/13/2020 12:50,Y, , ,1, , 43201,1,AGG.ASSAULT-OTH DANG WEP/POL OFFC 1ST DEGREE,3601,DELOR ST,16, , , , ,891552.9,997605.5
20-012140,2020-03,03/13/2020 13:10,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5996,THEODORE AVE,76, , , , ,889143.9,1044944
20-012147,2020-03,03/13/2020 13:43,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,904,S 4TH ST,35, , , , ,908271.3,1013662
20-012138,2020-03,03/13/2020 13:44,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,4325,WABASH AVE,9, , ,4325,WABASH,872620.7,1004858
20-013021,2020-03,03/13/2020 13:52,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6971,SUTHERLAND AVE,9, , ,6971,SUTHERLAND,873887.8,1004734
20-012154,2020-03,03/13/2020 14:05,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1119,N TUCKER BLVD,61, ,@MCDONALDS - N TUCKER,1119,TUCKER,907258.8,1020890
20-012154,2020-03,03/13/2020 14:05,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1119,N TUCKER BLVD,61, ,@MCDONALDS - N TUCKER,1119,TUCKER,907258.8,1020890
20-012155,2020-03,03/13/2020 14:32,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,1323,S JEFFERSON AVE,32,TINA S NAILS, ,1323,JEFFERSON,900393.5,1014735
20-012155,2020-03,03/13/2020 14:32,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,1323,S JEFFERSON AVE,32,TINA S NAILS, ,1323,JEFFERSON,900393.5,1014735
20-013745,2020-03,03/13/2020 15:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3538,S KINGSHIGHWAY BLVD,15,MIDAS, ,3538,KINGSHIGHWAY,885684.2,1005408
20-012158,2020-03,03/13/2020 15:00,Y, , ,1, , 31311,3,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,1321,S 11TH ST,34, , ,1321,11TH,905113.1,1013025
20-012164,2020-03,03/13/2020 15:30,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1804,CARR DR,61, , ,1804,CARR,904967.9,1021309
20-013007,2020-03,03/13/2020 15:40,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,8621,RIVERVIEW BLVD,73, , ,8621,RIVERVIEW,893858.4,1049379
20-012572,2020-03,03/13/2020 16:00,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",3830,WASHINGTON AVE,77,EVOLUTION, ,3830,WASHINGTON,895490.1,1022376
20-012534,2020-03,03/13/2020 16:00,Y, , ,1, , 52330,3,BURGLARY-BUSINESS/UNK TIME/FORC ENT/OCCUPIED,2342,MENARD ST,21, , ,2342,MENARD,903442.5,1008834
20-013129,2020-03,03/13/2020 16:19,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,932,LOUGHBOROUGH AVE,1, ,LOWES - LOUGHBOROUGH COMMONS,950,LOUGHBOROUGH,888490.9,992015.3
20-012167,2020-03,03/13/2020 16:26,Y, , ,1, ,250000,4,LOITERING-BEGGING,811,N 3RD ST,35, , ,800,3RD,909976.6,1018888
20-012174,2020-03,03/13/2020 16:50,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3469,S GRAND BLVD,15, , , , ,893376.3,1005239
20-012406,2020-03,03/13/2020 17:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3617,BOWEN ST,3, , ,3617,BOWEN,889284.4,994635.3
20-012460,2020-03,03/13/2020 17:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3847,BATES ST,5, , ,3847,BATES,888947,997130.8
20-013176,2020-03,03/13/2020 17:00,Y, , ,1, , 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4961,ROSALIE ST,71, , ,4961,ROSALIE,895372.7,1040203
20-012254,2020-03,03/13/2020 17:00,Y, , ,1, , 52330,2,BURGLARY-BUSINESS/UNK TIME/FORC ENT/OCCUPIED,1517,W BILLON AVE,42, , ,1517,BILLON,880513.7,1015805
20-012280,2020-03,03/13/2020 17:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5428,DAGGETT AVE,12, , ,5428,DAGGETT,883546.2,1013607
20-012278,2020-03,03/13/2020 18:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1101,WASHINGTON AVE,35, ,SURFACE PARKING LOT,100,WASHINGTON,907375.6,1018946
20-012190,2020-03,03/13/2020 18:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1119,N TUCKER BLVD,61, ,@MCDONALDS - N TUCKER,1212,13TH,907258.8,1020890
20-012519,2020-03,03/13/2020 18:30,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,5045,S 37TH ST,16, , ,5045,37TH,890961.8,997996.5
20-012256,2020-03,03/13/2020 18:30,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2111,SULPHUR AVE,11, , ,2111,SULPHUR,880747,1013760
20-012268,2020-03,03/13/2020 18:42,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",4455,CHIPPEWA ST,15, , ,4052,SCHILLER,886324.4,1004245
20-012296,2020-03,03/13/2020 19:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5540,PERSHING AVE,47, , , , ,883159.8,1024767
