Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-025318,2020-06,06/12/2020 16:51,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,N EUCLID AVE / SAINT LOUIS AVE,55, , , , ,890809.9,1033029
20-026086,2020-06,06/12/2020 17:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,5452,N KINGSHIGHWAY BLVD,71, , ,5452,KINGSHIGHWAY,895085.8,1040444
20-026935,2020-06,06/12/2020 17:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4245,FOREST PARK AVE,38, , ,4245,FOREST PARK,891386.9,1020907
20-025362,2020-06,06/12/2020 17:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4247,OBEAR AVE,67, , ,4247,OBEAR,902028.5,1032359
20-025336,2020-06,06/12/2020 17:22,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4136,SCHILLER PL,5, , ,4136,SCHILLER,887172.1,998873.6
20-025338,2020-06,06/12/2020 17:40,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,2825,N 14TH ST,63, , ,2825,14TH,906378.8,1026366
20-025337,2020-06,06/12/2020 17:45,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5629,SUMMIT PL,76, , ,5629,SUMMIT,891213.5,1046513
20-025341,2020-06,06/12/2020 18:00,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,8500,CHURCH RD,74, , ,8500,CHURCH,896471.3,1049419
20-025652,2020-06,06/12/2020 18:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,4110,S GRAND BLVD,16, , ,4110,GRAND,893345.4,1001047
20-025348,2020-06,06/12/2020 18:19,Y, , ,1, , 51222,1,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,4258,DELOR ST,5, , ,4258,DELOR,887096.6,1000320
20-025340,2020-06,06/12/2020 18:25,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3121,MICHIGAN AVE,25, ,APT A,3121,MICHIGAN,896016.8,1007762
20-025344,2020-06,06/12/2020 18:30,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1913,SIDNEY ST,22,RESIDENCE ROOFTOP,RESIDENCE ROOFTOP,1915,SIDNEY,901440.9,1008688
20-025342,2020-06,06/12/2020 18:45,Y, , ,1, , 71040,2,AUTO THEFT-PERM RETNT/ATTEMPT,6963,CLAYTON RD,45, ,CHESHIRE INN PARKING LOT,6963,CLAYTON,875573.1,1019709
20-025347,2020-06,06/12/2020 18:45,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,1020,LOUGHBOROUGH AVE,1, ,ROSS DRESS FOR LESS,1020,LOUGHBOROUGH,888369.9,991903
20-025350,2020-06,06/12/2020 19:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,1,UNION 70 CENTER DR,70, , ,1,UNION 70 CENTER,888553.5,1038316
20-025375,2020-06,06/12/2020 19:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1019,N 9TH ST,62, , ,1019,9TH,908230.4,1020263
20-025413,2020-06,06/12/2020 19:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2642,GEYER AVE,24, , ,2642,GEYER,899330.7,1012133
20-025433,2020-06,06/12/2020 19:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3714,TENNESSEE AVE,19, , ,3714,TENNESSEE,894187.7,1003486
20-025415,2020-06,06/12/2020 19:00,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",1,E GRAND AVE,64,ADM PLANT, ,1,GRAND,908081.7,1036313
20-025996,2020-06,06/12/2020 19:00,Y, , ,1, , 72130,2,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,4454,HUNT AVE,39, , ,4454,HUNT,888624.3,1015573
20-025420,2020-06,06/12/2020 19:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",0,S 2ND ST / VICTOR ST,20, , , , ,905395.1,1007329
20-025366,2020-06,06/12/2020 19:20,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4324,N NEWSTEAD AVE,68, ,THE DREAM CENTER,4324,NEWSTEAD,896967.1,1035530
20-025412,2020-06,06/12/2020 19:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5144,PAGE BLVD,51, , ,5144,PAGE,886632.1,1029285
20-025367,2020-06,06/12/2020 19:40,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,3360,UNION BLVD,52, , ,4014,UNION,888831.2,1035566
20-025354,2020-06,06/12/2020 19:40,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1014,N 9TH ST,62, , , , ,908566.6,1020179
20-025478,2020-06,06/12/2020 20:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",3949,LINDELL BLVD,38, , ,3949,LINDELL,893684.9,1021926
20-025454,2020-06,06/12/2020 20:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1506,S 14TH ST,33, , ,1506,14TH,904208.9,1012889
20-025364,2020-06,06/12/2020 20:05,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,CALVARY AVE / W FLORISSANT AVE,71, , , , ,894815,1041723
20-025477,2020-06,06/12/2020 20:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1100,LOCUST ST,35, , , , ,907144.1,1018359
20-025477,2020-06,06/12/2020 20:30, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1100,LOCUST ST,35, , , , ,907144.1,1018359
20-025487,2020-06,06/12/2020 20:30,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,917,LOCUST ST,35, , ,917,LOCUST,907672.6,1018384
20-025484,2020-06,06/12/2020 20:30,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4219,NEOSHO ST,5, , ,4219,NEOSHO,887534.9,1001720
20-025523,2020-06,06/12/2020 21:00,Y, , ,1, , 73313,1,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,3906,CHIPPEWA ST,16, , ,3906,CHIPPEWA,891026.1,1003361
20-025372,2020-06,06/12/2020 21:05,Y, , ,1, , 38111,6,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,5800,THEKLA AVE,72, , ,5800,THEKLA,890946.4,1044715
20-025374,2020-06,06/12/2020 21:15,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5247,GREER AVE,52, , ,5247,GREER,888807.1,1035062
20-025373,2020-06,06/12/2020 21:40,Y, , ,1, ,265321,0,LEAVING SCENE OF ACCIDENT,0,I 44 EASTBOUND,0, ,I-44 E & LAFAYETTE AVENUE EXIT,1919,JEFFERSON,0,0
20-025376,2020-06,06/12/2020 22:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2601,WHITTIER ST,57, , ,2601,WHITTIER,895657.7,1028977
20-025491,2020-06,06/12/2020 22:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",616,N 7TH ST,35, , ,616,7TH,908645.2,1018592
20-025378,2020-06,06/12/2020 23:03,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3637,WISCONSIN AVE,18, , ,3637,WISCONSIN,899596.4,1003101
20-025378,2020-06,06/12/2020 23:03,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3637,WISCONSIN AVE,18, , ,3637,WISCONSIN,899596.4,1003101
20-025378,2020-06,06/12/2020 23:03,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3637,WISCONSIN AVE,18, , ,3637,WISCONSIN,899596.4,1003101
20-025505,2020-06,06/12/2020 23:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2000,N BROADWAY,64,DA WAREHOUSE NIGHT CLUB, , , ,909471.3,1024733
20-025380,2020-06,06/12/2020 23:30,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,711,N EUCLID AVE,53,ROOSEVELT TOWNE APARTMENTS, , , ,888503.4,1026317
20-025380,2020-06,06/12/2020 23:30,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,711,N EUCLID AVE,53,ROOSEVELT TOWNE APARTMENTS, , , ,888503.4,1026317
20-025382,2020-06,06/12/2020 23:40,Y, , ,1, , 91123,2,SIMPLE ASSAULT-CHILD/NO INJURY,5453,NEOSHO ST,7, , ,5453,NEOSHO,881238.4,1002141
20-025382,2020-06,06/12/2020 23:40,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5453,NEOSHO ST,7, , ,5453,NEOSHO,881238.4,1002141
20-025385,2020-06,06/12/2020 23:40,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,1535,MCCAUSLAND AVE,43, ,FRONT PORCH,1535,MCCAUSLAND,875056.4,1016239
20-025379,2020-06,06/12/2020 23:42,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,LEXINGTON AVE / N TAYLOR AVE,56, , , , ,894410.2,1032898
20-025387,2020-06,06/13/2020 00:01,Y, , ,1, , 51222,2,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,4956,MARDEL,14, , , , ,0,0
20-025744,2020-06,06/13/2020 00:01,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3453,HARTFORD ST,25, , ,3453,HARTFORD,894584.3,1008053
20-025384,2020-06,06/13/2020 00:01,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,0,E CARRIE AVE / I 70 EASTBOUND,85, ,ALIAS I 70 EB/CARRIE,1932,WARREN,900421.5,1037939
20-025427,2020-06,06/13/2020 00:20,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2000,N BROADWAY,64, , ,2000,BROADWAY,909471.3,1024733
20-025381,2020-06,06/13/2020 00:25,Y, , ,1, ,152200,1,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4454,DEWEY AVE,16, , ,4454,DEWEY,891700.6,999685.6
20-025453,2020-06,06/13/2020 00:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3124,BRANTNER PL,59, ,REAR PARKING PAD,3124,BRANTNER,899235.5,1023898
20-025391,2020-06,06/13/2020 00:50,Y, , ,1, , 32421,1,ROBBERY-RESIDENCE/STRNGARM/NO INJ/SUCCESS,5244,WINONA AVE,7, , ,5248,WINONA,882757.1,1004031
20-025392,2020-06,06/13/2020 01:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1428,WASHINGTON AVE,36, , ,1428,WASHINGTON,905654.1,1019217
20-025482,2020-06,06/13/2020 01:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,2912,ARSENAL ST,30, ,APT 207,2912,ARSENAL,896988.1,1007652
20-025788,2020-06,06/13/2020 01:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,S 10TH ST / SPRUCE ST,35, , , , ,906905.9,1016099
20-025393,2020-06,06/13/2020 01:10,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4526,MINNESOTA AVE,17, , ,4526,MINNESOTA,894968.2,997898.8
20-025389,2020-06,06/13/2020 01:15,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4051,PENNSYLVANIA AVE,78, , ,1342,MONTCLAIR,895633.4,1000874
20-025468,2020-06,06/13/2020 01:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",412,N 9TH ST,35, , ,911,LOCUST,908008.1,1018410
20-025471,2020-06,06/13/2020 01:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 1ST ST / LUCAS AVE,35, , , , ,910708.3,1018398
20-025390,2020-06,06/13/2020 01:34,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,8880,N BROADWAY,74, , ,8518,BROADWAY,897929.1,1053370
20-025396,2020-06,06/13/2020 01:59,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",761,WALTON AVE,53, , , , ,889411.3,1026708
20-025394,2020-06,06/13/2020 02:28,Y, , ,1, , 52212,2,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,4651,CHIPPEWA ST,15,FOOTLOCKER, , , ,886059,1004133
20-025439,2020-06,06/13/2020 02:30,Y, , ,1, , 31111,4,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,S 9TH ST / SPRUCE ST,35, , , , ,907196.8,1016015
20-025395,2020-06,06/13/2020 02:36,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1225,SPRUCE ST,36, ,@COMM BLDG,1225,SPRUCE,905741.9,1016498
20-025397,2020-06,06/13/2020 02:50,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4121,MANCHESTER AVE,39, ,NOVAKS,4121,MANCHESTER,891310.8,1017606
20-025406,2020-06,06/13/2020 02:58,Y, , ,1, , 10000,4,HOMICIDE,3103,N GRAND BLVD,59,BAD HABITS PRIVATE CLUB, , , ,900455.4,1028824
20-025459,2020-06,06/13/2020 03:00,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4526,SAINT FERDINAND AVE,57, , ,4526,SAINT FERDINAND,892950.4,1029923
20-025404,2020-06,06/13/2020 03:00,Y, , ,1, , 51221,4,BURGLARY-RESIDENCE/NIT/UNLAW ENT/OCCUPIED,111,N 15TH ST,36, , ,111,15TH,905308.5,1018077
20-025473,2020-06,06/13/2020 04:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6827,MAGNOLIA AVE,10, , ,6827,MAGNOLIA,875504.8,1012609
20-025403,2020-06,06/13/2020 04:20,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,5461,DELMAR BLVD,49, , ,5461,DELMAR,883561.5,1027076
20-025407,2020-06,06/13/2020 04:56,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2744,CHEROKEE ST,19, ,APT A,2744,CHEROKEE,897502.6,1005075
20-025418,2020-06,06/13/2020 07:30,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3901,KEOKUK ST,16, ,APT 2E,3901,KEOKUK,890990.4,1002817
20-026614,2020-06,06/13/2020 07:30,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6025,MARDEL AVE,9, , ,6025,MARDEL,878930.2,1005712
20-025975,2020-06,06/13/2020 08:00,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,4260,WEST PINE BLVD,38, , , , ,891319.7,1021674
20-025419,2020-06,06/13/2020 08:03,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3740,S JEFFERSON AVE,18, , , , ,898413.2,1002870
20-025429,2020-06,06/13/2020 08:30,Y, , ,1, , 81000,1,ARSON-1ST DEGREE/SUCCESS,4684,S GRAND BLVD,16, , ,4684,GRAND,892005.6,998163.1
20-025438,2020-06,06/13/2020 09:00,Y, , ,1, , 91123,6,SIMPLE ASSAULT-CHILD/NO INJURY,8444,N BROADWAY,74, ,REAR ALLEY, , ,897472.3,1049862
20-025438,2020-06,06/13/2020 09:00,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,8444,N BROADWAY,74, ,REAR ALLEY, , ,897472.3,1049862
20-025438,2020-06,06/13/2020 09:00,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,8444,N BROADWAY,74, ,REAR ALLEY, , ,897472.3,1049862
20-025423,2020-06,06/13/2020 09:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 20TH ST / BREMEN AVE,65, , , , ,904772.1,1030152
20-025430,2020-06,06/13/2020 09:51,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,6601,GRAVOIS AVE,6, ,@ALDIS,6601,GRAVOIS,882283.8,997489.8
20-026679,2020-06,06/13/2020 10:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3817,INDIANA AVE,18, , ,3817,INDIANA,898485.2,1002144
20-025442,2020-06,06/13/2020 10:14,Y, , ,1, , 41012,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 2ND DEGREE,4956,MARDEL AVE,14, , ,4956,MARDEL,884612.9,1004785
20-025442,2020-06,06/13/2020 10:14,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4956,MARDEL AVE,14, , ,4956,MARDEL,884612.9,1004785
20-025552,2020-06,06/13/2020 10:20,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5003,NATURAL BRIDGE AVE,70, , , , ,891035.4,1035280
20-025440,2020-06,06/13/2020 10:28,Y, , ,1, ,229999,3,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,3410,S GRAND BLVD,25, , ,3410,GRAND,893638.7,1005824
20-027542,2020-06,06/13/2020 11:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3528,MCKEAN AVE,25, , ,3528,MCKEAN,893832.4,1005984
20-025461,2020-06,06/13/2020 11:05,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",6717,GOVERNMENT DR,82,FOREST PARK, ,6717,GOVERNMENT,877095.4,1020255
20-025448,2020-06,06/13/2020 11:40,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6776,WELLS DR,82,FOREST PARK, , , ,876721.6,1019710
20-025492,2020-06,06/13/2020 11:50,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,1,GOVERNMENT DR,82,ST LOUIS ZOO,@FOREST PARK - ZOO, , ,880639.5,1020186
20-025799,2020-06,06/13/2020 12:00,Y, , ,1, , 66701,3,LARCENY-BICYCLES UNDER $500,2502,S 12TH ST,21, , ,2502,12TH,902676.3,1008503
20-025768,2020-06,06/13/2020 12:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,1855,GRAVOIS AVE,23, , ,1855,GRAVOIS,901645.3,1010326
20-025939,2020-06,06/13/2020 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,8623,PARTRIDGE AVE,74, , ,8623,PARTRIDGE,894190.6,1049137
20-025462,2020-06,06/13/2020 12:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5248,NAGEL AVE,6, , ,5228,NAGEL,879784,996603.4
20-025460,2020-06,06/13/2020 12:09,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1839,HOGAN ST,60,HOGAN REGIONAL YOUTH CENTER, ,1839,HOGAN,905627.2,1024450
20-025457,2020-06,06/13/2020 12:10,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6710,GOVERNMENT DR,82,FOREST PARK, ,6710,GOVERNMENT,877012.1,1019996
20-025445,2020-06,06/13/2020 12:20,Y, , ,1, ,265100,4,SAFETY-FIREWORKS VIOLATION,1600,CASS AVE,61, , ,1600,CASS,906322.5,1022768
20-025451,2020-06,06/13/2020 12:45,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5971,PAGE BLVD,78, , ,5971,PAGE,880722,1032815
20-025490,2020-06,06/13/2020 13:00,Y, , ,1, , 43012,1,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,7608,TENNESSEE AVE,1, ,RESIDENCE, , ,886869.6,990065.8
20-025458,2020-06,06/13/2020 13:25,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3622,PAGE BLVD,77,EBONY MOTEL, ,3622,PAGE,897824.8,1024131
20-025467,2020-06,06/13/2020 13:48,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,3926,LEXINGTON AVE,56, , ,3836,NATURAL BRIDGE,898808.6,1030204
20-025465,2020-06,06/13/2020 13:53,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,RIVERVIEW DR / SCRANTON AVE,75, , , , ,902158.3,1056318
20-025479,2020-06,06/13/2020 13:55,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3622,PAGE BLVD,77, ,@EBONY MOTEL, , ,897824.8,1024131
20-025643,2020-06,06/13/2020 14:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5866,CHRISTY BLVD,5, , ,5866,CHRISTY,884251.8,998597.1
20-025469,2020-06,06/13/2020 14:00,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2014,MISSOURI AVE,23, , ,2014,MISSOURI,900343.7,1011541
20-025865,2020-06,06/13/2020 14:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,4041,CHOUTEAU AVE,39, , ,4041,CHOUTEAU,892021.8,1017877
20-025508,2020-06,06/13/2020 14:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3814,WISCONSIN AVE,18, , ,3814,WISCONSIN,899634.6,1002036
20-025474,2020-06,06/13/2020 14:11,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3030,FRANKLIN AVE,59, , ,3030,FRANKLIN,899902.5,1021728
20-025470,2020-06,06/13/2020 14:25,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,0,MANCHESTER AVE / MCCAUSLAND AV,10, , , , ,874857.4,1013399
20-025514,2020-06,06/13/2020 15:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,3236,JANUARY AVE,14, , ,3236,JANUARY,880766.6,1008292
20-025476,2020-06,06/13/2020 15:14,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,S 14TH ST / CHOUTEAU AVE,33, , , , ,904719.3,1014572
20-025472,2020-06,06/13/2020 15:17,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / I 55 SOUTHBOUND,18, ,ALIAS S BROADWAY/SB 55 CITY, , ,901781.9,1004391
20-025489,2020-06,06/13/2020 15:28,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,6459,CHIPPEWA ST,9,JIMMY JOHNS, ,6459,CHIPPEWA,877175.3,1004954
20-025480,2020-06,06/13/2020 15:43,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4282,SAINT LOUIS AVE,57, ,AT INTERSECTION, , ,895641.2,1030064
20-025485,2020-06,06/13/2020 16:07,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,60,HAMPTON VILLAGE PLZ,7, ,@SCHNUCKS - HAMPTON VILLAGE,60,HAMPTON VILLAGE,879568.8,1004479
20-025496,2020-06,06/13/2020 17:00,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",945,GOODFELLOW BLVD,48, , ,945,GOODFELLOW,881354,1029239
20-025871,2020-06,06/13/2020 17:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4260,ENRIGHT AVE,58, , ,4260,ENRIGHT,892474.9,1024989
20-025753,2020-06,06/13/2020 17:00,Y, , ,1, , 69502,1,"LARCENY-ALL OTHER OVER $25,000",4550,GUSTINE AVE,16, , ,4550,GUSTINE,890255.3,1000104
20-025619,2020-06,06/13/2020 17:15,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,711,N EUCLID AVE,53, , ,784,AUBERT,888503.4,1026317
20-025497,2020-06,06/13/2020 17:33,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,9078,GOODFELLOW BLVD,73, ,@JJ FISH & CHICKEN,9078,GOODFELLOW,894049.9,1051902
20-026038,2020-06,06/13/2020 17:37,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,870,ELIAS AVE,74, ,ALLEY,870,ELIAS,896809.1,1051513
20-025499,2020-06,06/13/2020 17:45,Y, , ,1, ,152200,3,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3615,PENNSYLVANIA AVE,19, ,STREET,0,PENNSYLVANIA,896060.7,1003867
20-025502,2020-06,06/13/2020 17:45,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3623,BAMBERGER AVE,15, ,APT 1,3623,BAMBERGER,891771.1,1004124
20-025638,2020-06,06/13/2020 18:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,5720,MORGANFORD RD,5, , ,5720,MORGANFORD,885949.9,997854.5
20-025506,2020-06,06/13/2020 18:23,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",6331,SHERRY AVE,76,RESIDENCE, ,6333,SHERRY,887793.6,1045204
20-025506,2020-06,06/13/2020 18:23,Y, , ,1, , 91123,6,SIMPLE ASSAULT-CHILD/NO INJURY,6331,SHERRY AVE,76,RESIDENCE, ,6333,SHERRY,887793.6,1045204
20-025632,2020-06,06/13/2020 18:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1609,THURMAN AVE,28, , ,1609,THURMAN,891531.4,1014559
20-025503,2020-06,06/13/2020 18:30,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S COMPTON AVE / GRAVOIS AVE,30, , , , ,895696.3,1006864
20-025507,2020-06,06/13/2020 18:46,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,HALLS FERRY CIR / RIVERVIEW BL,74, , , , ,894483.7,1052056
20-025509,2020-06,06/13/2020 18:50,Y, , ,1, , 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4666,LANSDOWNE AVE,5, , ,5019,PERNOD,884956.3,1002700
20-025858,2020-06,06/13/2020 19:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,8450,GAST PL,74, , ,8450,GAST,896704.1,1049972
20-025651,2020-06,06/13/2020 19:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7176,JAMIESON AVE,8, , ,7176,JAMIESON,878408.4,996643.3
