Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-020443,2020-05,05/14/2020 07:27,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",3225,DELMAR BLVD,77, , ,3225,DELMAR,898855.2,1021756
20-020286,2020-05,05/14/2020 07:42,Y, , ,1, , 38112,4,ROBBERY CARJACKING /FIREARM USED/ATTEMPT,3634,LINDELL BLVD,37, ,@SLU - VERHAEGEN HALL,3634,LINDELL,895981.3,1020966
20-020278,2020-05,05/14/2020 07:48,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5027,GENEVIEVE AVE,72, , ,5027,GENEVIEVE,890941.3,1042267
20-020287,2020-05,05/14/2020 07:50,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,CHOUTEAU AVE / S GRAND BLVD,31, , , , ,895428.6,1016901
20-020280,2020-05,05/14/2020 07:54,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,POPLAR STREET BRDG,35, ,POPULAR STREET BRIDGE AT I55 SOUTHBO, , ,0,0
20-020686,2020-05,05/14/2020 08:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,5128,COLOGNE AVE,5, , ,5128,COLOGNE,884997.1,1000455
20-020284,2020-05,05/14/2020 08:12,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,799,HOSPITAL DR,82, , ,799,HOSPITAL,886707.5,1020042
20-020299,2020-05,05/14/2020 08:55,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3342,PENNSYLVANIA AVE,30, ,1ST FLOOR APARTMENT,3342,PENNSYLVANIA,896516.3,1005520
20-020297,2020-05,05/14/2020 09:20,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,410,S EUCLID AVE,38, ,@METROLINK - CENTRAL WEST END,410,EUCLID,888006.9,1020596
20-020302,2020-05,05/14/2020 09:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2854,ABNER PL,50, , ,3415,KINGSHIGHWAY,887538,1034470
20-020305,2020-05,05/14/2020 09:30,Y, , ,1, , 51121,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,4337,COOK AVE,58, , ,4337,COOK,892805.4,1026713
20-020308,2020-05,05/14/2020 09:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1300,N TUCKER BLVD,62,ZOOOM GAS STATION,SOUTH SIDE OF BUILDING,1300,TUCKER,907539.1,1021500
20-020310,2020-05,05/14/2020 09:50,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,BEETHOVEN AVE / MORGANFORD RD,5, , , , ,887403.6,1002892
20-020337,2020-05,05/14/2020 10:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1909,HEBERT ST,63, , ,1909,HEBERT,905880,1027403
20-020475,2020-05,05/14/2020 11:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,435,N EUCLID AVE,38, , ,435,EUCLID,888111.9,1025365
20-020630,2020-05,05/14/2020 11:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,4508,ARSENAL ST,15, , ,4508,ARSENAL,887342.8,1009105
20-020555,2020-05,05/14/2020 11:00,Y, , ,1, ,179210,4,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,0,N PRAIRIE AVE / ST LOUIS AVE,59, , ,5200,GILMORE,0,0
20-020405,2020-05,05/14/2020 12:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,6926,JAMIESON AVE,8, , ,6926,JAMIESON,876957.4,997906.6
20-020556,2020-05,05/14/2020 12:16,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",4001,LAFAYETTE AVE,28, , ,4001,LAFAYETTE,892265,1014037
20-020328,2020-05,05/14/2020 12:27,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,1,CHILDRENS PL,38, , ,1,CHILDRENS,887975.4,1020896
20-020325,2020-05,05/14/2020 12:35,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N GRAND BLVD / NATURAL BRIDGE,59, , , , ,901069.3,1029712
20-020334,2020-05,05/14/2020 12:45,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,DURANT AVE / THEKLA AVE,71, , ,5050,DURANT,893626.8,1040105
20-020344,2020-05,05/14/2020 13:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1800,PARK AVE,32, , , , ,902824.3,1013652
20-020340,2020-05,05/14/2020 13:07,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2919,PESTALOZZI ST,25, , ,2919,PESTALOZZI,897047.1,1008603
20-020349,2020-05,05/14/2020 13:14,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4714,LOUISIANA AVE,16, ,RESIDENCE,4704,LOUISIANA,892472.3,997547.5
20-020342,2020-05,05/14/2020 13:15,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,622,WASHINGTON AVE,35, , ,622,WASHINGTON,908954.4,1018431
20-020355,2020-05,05/14/2020 13:38,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",0,S GRAND BLVD / VISTA AVE,31, , , , ,895082.2,1015537
20-020347,2020-05,05/14/2020 13:45,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1920,N GRAND BLVD,59, , ,1209,LEONARD,899103.1,1025935
20-020352,2020-05,05/14/2020 13:45,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3649,BATES ST,3, , ,3649,BATES,890079.7,996296.6
20-020348,2020-05,05/14/2020 13:50,Y, , ,1, , 52122,4,BURGLARY-BUSINESS/DAY/UNLAW ENT/UNOCCUPIED,1435,MALLINCKRODT ST,65,MOST HOLY TRINITY CATHOLIC SCHOOL, ,1435,MALLINCKRODT,905986.2,1029460
20-020481,2020-05,05/14/2020 14:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,1200,ALLEN MARKET LN,21, , ,1200,ALLEN MARKET,903328.2,1010451
20-020385,2020-05,05/14/2020 14:15,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4257,SHREVE AVE,69, , ,4257,SHREVE,894040.8,1036514
20-020519,2020-05,05/14/2020 14:15,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2919,MERAMEC ST,16, ,BACK YARD OF RESIDENCE,2919,MERAMEC,895695.6,1000196
20-020362,2020-05,05/14/2020 14:20,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / DAVIS ST,2, , , , ,888072.4,986634.6
20-020350,2020-05,05/14/2020 14:33,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,426,BOWEN ST,1, , , , ,891647.3,992787.6
20-020943,2020-05,05/14/2020 14:36,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,1225,UNION BLVD,48,WALGREENS, ,1225,UNION,885132.9,1029391
20-020351,2020-05,05/14/2020 15:00,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5370,PERSHING AVE,47, ,CITY STREET, , ,883875.9,1024655
20-020386,2020-05,05/14/2020 15:00,Y, , ,1, , 51122,2,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4245,FLAD AVE,27, , ,4245,FLAD,890016.4,1012151
20-020354,2020-05,05/14/2020 15:10,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,DELMAR BLVD / N JEFFERSON AVE,37, , , , ,902243.8,1020820
20-020377,2020-05,05/14/2020 15:15,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,3300,S KINGSHIGHWAY BLVD,15,SCHICKER AUTO, ,3300,KINGSHIGHWAY,885993.2,1007022
20-020361,2020-05,05/14/2020 15:20,Y, , ,1, , 43012,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,3841,WISCONSIN AVE,18, , ,3841,WISCONSIN,899403.4,1001773
20-020369,2020-05,05/14/2020 15:25,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,MORGANFORD RD / OLEATHA AVE,5, , ,4366,MORGANFORD,888082.3,1005519
20-020358,2020-05,05/14/2020 15:29,Y, , ,1, ,182250,3,DRUGS-POSSESSION/COCAINE,3533,ARKANSAS AVE,19, ,REAR,3458,MIAMI,893839.4,1004692
20-022430,2020-05,05/14/2020 15:30,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,3202,S KINGSHIGHWAY BLVD,15, ,@HOME DEPOT,3202,KINGSHIGHWAY,886045.3,1008369
20-020373,2020-05,05/14/2020 15:55,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,6798,WELLS DR,82, , , , ,876564.3,1019685
20-020643,2020-05,05/14/2020 16:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",2507,JANUARY AVE,12, , ,2507,JANUARY,882036,1011987
20-020378,2020-05,05/14/2020 16:00,Y, , ,1, , 44015,5,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,5232,MINERVA AVE,51, ,1ST FLOOR,5232,MINERVA,885955.2,1029835
20-020528,2020-05,05/14/2020 16:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,1427,S 3RD ST,20, , ,1427,3RD,906991.4,1011665
20-020372,2020-05,05/14/2020 16:19,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,227,S JEFFERSON AVE,37, , ,227,JEFFERSON,901041.9,1018085
20-020376,2020-05,05/14/2020 16:30,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4226,CALIFORNIA AVE,17, , ,4229,CALIFORNIA,896580.5,999632.8
20-020371,2020-05,05/14/2020 16:30,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,0,NAGEL AVE / PENNSYLVANIA AVE,1, , , , ,890136,989535.2
20-020383,2020-05,05/14/2020 17:00,Y, , ,1, , 41012,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 2ND DEGREE,5050,HIGHLAND AVE,52, , ,5050,HIGHLAND,888888.9,1032332
20-020413,2020-05,05/14/2020 17:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,500,N 13TH ST,36,RUDMAN LOFTS,RUDMAN LOFT LOT,500,13TH,906349.9,1018984
20-020394,2020-05,05/14/2020 17:20,Y, , ,1, , 10000,3,HOMICIDE,2639,HICKORY ST,31, , ,2645,HICKORY,900117.9,1015110
20-020492,2020-05,05/14/2020 17:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,4500,N BROADWAY,64,PHILLIP 66 GAS STATION, , , ,905164,1033720
20-020382,2020-05,05/14/2020 17:37,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,DELOR ST / MINNESOTA AVE,17, , , , ,894687,996331.6
20-020379,2020-05,05/14/2020 17:40,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3229,EADS AVE,31, , ,3229,EADS,896467.3,1014122
20-020395,2020-05,05/14/2020 18:00,Y, , ,1, , 42011,3,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,0,NEBRASKA AVE / WINNEBAGO ST,19, , , , ,896495.6,1003425
20-020391,2020-05,05/14/2020 18:25,Y, , ,1, ,265321,0,LEAVING SCENE OF ACCIDENT,0,I 44 WESTBOUND,0, , , , ,0,0
20-020397,2020-05,05/14/2020 18:30,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,210,N 17TH ST,36, , ,210,17TH,904614.6,1018599
20-020389,2020-05,05/14/2020 18:33,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,S BOYLE AVE / CLAYTON AVE,38, , , , ,890658.2,1019370
20-020463,2020-05,05/14/2020 19:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,3805,LINDELL BLVD,77, , ,3805,LINDELL,894873.4,1021594
20-020399,2020-05,05/14/2020 19:00,Y, , ,1, , 51212,5,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,5938,MINERVA AVE,78, , ,5938,MINERVA,881167.6,1032959
20-020403,2020-05,05/14/2020 19:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,E FAIR AVE / GRANT ST,68, , , , ,900495.4,1035434
20-020401,2020-05,05/14/2020 19:16,Y, , ,1, , 41203,3,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,3547,NEBRASKA AVE,19, , ,3527,NERASKA,896442.8,1004147
20-020401,2020-05,05/14/2020 19:16,Y, , ,1, , 41203,3,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,3547,NEBRASKA AVE,19, , ,3527,NERASKA,896442.8,1004147
20-020406,2020-05,05/14/2020 19:25,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,3914,SULLIVAN AVE,56, ,CITY STREET,3914,SULLIVAN,898584.1,1029574
20-020417,2020-05,05/14/2020 19:35,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,415,DE BALIVIERE AVE,46, , ,415,DE BALIVIERE,881590.3,1025548
20-020407,2020-05,05/14/2020 19:45,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,8503,RIVERVIEW BLVD,73, , , , ,893187.7,1048424
20-020949,2020-05,05/14/2020 20:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4475,WEST PINE BLVD,38, , ,4475,WEST PINE,889531.4,1022421
20-020409,2020-05,05/14/2020 20:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5044,AUBERT AVE,71, , ,5044,AUBERT,893715.4,1038973
20-020414,2020-05,05/14/2020 21:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,300,N 4TH ST,35, , , , ,909633.8,1017651
20-020459,2020-05,05/14/2020 21:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,1203,WILMINGTON AVE,1, , ,1203,WILMINGTON,890063.3,994955.4
20-020524,2020-05,05/14/2020 21:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3916,WENZLICK AVE,9, , ,3916,WENZLICK,875220.4,1005426
20-020415,2020-05,05/14/2020 21:25,Y, , ,1, ,152200,2,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4019,LAFAYETTE AVE,28, , , , ,892087.1,1014057
20-020493,2020-05,05/14/2020 21:30,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3532,ROGER PL,15, , ,3532,ROGER,890618.4,1005042
20-020419,2020-05,05/14/2020 22:05,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,4624,ARSENAL ST,15, , ,4624,ARSENAL,886872.7,1009169
20-020418,2020-05,05/14/2020 22:10,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,4056,E IOWA AVE,16, ,STREET,4056,IOWA,897216,1000609
20-020424,2020-05,05/14/2020 23:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6728,FYLER AVE,9, , ,6728,FYLER,875849.1,1008476
20-020425,2020-05,05/14/2020 23:14,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,2821,CAROLINE ST,35, , , , ,898696.4,1014832
20-020426,2020-05,05/14/2020 23:43,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1225,RUSSELL BLVD,21, , ,1224,RUSSELL,903274.8,1010332
20-020577,2020-05,05/14/2020 23:56,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5720,NATURAL BRIDGE AVE,50, , ,5720,NATURAL BRIDGE,885698.6,1038408
20-020496,2020-05,05/15/2020 00:01,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2401,S 12TH ST,21, , ,2401,12TH,902564.7,1008861
20-020447,2020-05,05/15/2020 00:01,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,7229,ARSENAL ST,10, , ,7229,ARSENAL,873552.8,1010978
20-020430,2020-05,05/15/2020 00:01,Y, , ,1, , 43015,1,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,4218,S 37TH ST,16, , ,4218,37TH,892855.4,1000823
20-020428,2020-05,05/15/2020 00:10,Y, , ,1, , 51230,5,BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY,5622,SAINT LOUIS AVE,50, ,2ND FLR,5622,SAINT LOUIS,885779.3,1035934
20-020520,2020-05,05/15/2020 00:30,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1024,S VANDEVENTER AVE,28, , ,1024,VANDEVENTER,892333.2,1017292
20-020432,2020-05,05/15/2020 00:38,Y, , ,1, , 31211,2,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,3105,S GRAND BLVD,15,TACO BELL, ,3209,GRAVOIS,893764.1,1008345
20-020437,2020-05,05/15/2020 01:00,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",8000,HALL ST,79, , ,8000,HALL,898772.4,1047846
20-020487,2020-05,05/15/2020 01:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",0,NATURAL BRIDGE AVE / UNION BLV,52, , , , ,889230.8,1036273
20-020464,2020-05,05/15/2020 01:30,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4363,MCPHERSON AVE,38, , ,4363,MCPHERSON,891174.8,1023665
20-020434,2020-05,05/15/2020 01:45,Y, , ,1, , 10000,6,HOMICIDE,0,W FLORISSANT AVE / I 70 WESTBO,69, ,ALIAS I 70 WB/W FLORISSANT, , ,897826.8,1037741
20-020468,2020-05,05/15/2020 05:00,Y, , ,1, , 52322,1,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,4728,TENNESSEE AVE,16, , ,4728,TENNESSEE,892121.2,997668.9
20-020450,2020-05,05/15/2020 06:35,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1821,CARR ST,61, , ,1821,CARR,904887.3,1021519
20-020489,2020-05,05/15/2020 07:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3801,CLARENCE AVE,68, , , , ,895993.5,1032965
20-020442,2020-05,05/15/2020 07:00,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,3943,GRAVOIS AVE,15, , ,3943,GRAVOIS,890861.9,1004175
20-021114,2020-05,05/15/2020 07:00,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",0,I 70 WESTBOUND / N KINGSHIGHWA,84, , , , ,892836.5,1038855
20-020444,2020-05,05/15/2020 07:50,Y, , ,1, ,112020,5,FRAUD-CREDIT DEVICE/UNDER $150,4132,WASHINGTON AVE,38, , ,4132,WASHINGTON,893197.5,1023644
20-020455,2020-05,05/15/2020 08:40,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,I 64 WESTBOUND / S KINGSHIGHWA,38, ,ALIAS I 64 WESTBOUND/S KINGSHWY BLVD, , ,887188.9,1018808
20-020454,2020-05,05/15/2020 08:45,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,4101,GRAVOIS AVE,16, ,@QT - GRAVOIS / CHIPPEWA,4101,GRAVOIS,889849,1003566
20-020466,2020-05,05/15/2020 09:15,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1030,CARROLL ST,34, , ,1605,MENARD,904710.4,1012031
20-020901,2020-05,05/15/2020 09:30,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6634,MARDEL AVE,9, , ,6634,MARDEL,875842.5,1005910
20-020470,2020-05,05/15/2020 10:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4759,S SPRING AVE,16, ,APT B,4759,SPRING,890196.1,998592.6
20-021553,2020-05,05/15/2020 10:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,5468,COLOGNE AVE,5, , ,5468,COLOGNE,885027.6,999176
20-020477,2020-05,05/15/2020 11:17,Y, , ,1, , 63701,6,LARCENY-SHOPLIFT UNDER $500,3720,N KINGSHIGHWAY BLVD,69, ,WALGREENS,3720,KINGSHIGHWAY,891316,1035410
20-020480,2020-05,05/15/2020 11:19,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,6336,S GRAND BLVD,1, ,APARTMENT,6336,GRAND,889082.8,993740.8
20-020486,2020-05,05/15/2020 11:27,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,1225,UNION BLVD,48, ,@WALGREENS - 1225 UNION,1225,UNION,885132.9,1029391
20-020485,2020-05,05/15/2020 11:37,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,1225,UNION BLVD,48, ,@WALGREENS - 1225 UNION,1225,UNION,885132.9,1029391
20-020479,2020-05,05/15/2020 11:59,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,CHIPPEWA ST / S COMPTON AVE,16, , , , ,895070.9,1002980
20-020945,2020-05,05/15/2020 12:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,3812,CHIPPEWA ST,16, , ,3812,CHIPPEWA,891583.3,1003289
20-020501,2020-05,05/15/2020 12:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2100,GRAVOIS AVE,22,HODAKS, ,2100,GRAVOIS,900627.4,1009753
20-020484,2020-05,05/15/2020 12:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,8122,REILLY AVE,2, , ,8122,REILLY,889128,986018
20-020490,2020-05,05/15/2020 12:50,Y, , ,1, ,265100,2,SAFETY-FIREWORKS VIOLATION,3635,VISTA AVE,29,SLU HOSPITAL,SLU HOSPITAL,3635,VISTA,894354.8,1015713
20-020539,2020-05,05/15/2020 12:50,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,FAIRVIEW AVE / MORGANFORD RD,15, , , , ,888147.4,1006108
20-020506,2020-05,05/15/2020 13:00,Y, , ,1, , 65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",1220,WARREN ST,63, , ,1220,WARREN,907350.3,1025616
20-020497,2020-05,05/15/2020 13:20,Y, , ,1, , 73413,3,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,3822,MINNESOTA AVE,16, , ,3822,MINNESOTA,895708.3,1002518
20-022208,2020-05,05/15/2020 13:30,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3822,S KINGSHIGHWAY BLVD,15,WALGREENS, ,3822,KINGSHIGHWAY,885417.5,1004487
20-020500,2020-05,05/15/2020 13:30,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,3822,S KINGSHIGHWAY BLVD,15, , ,3822,KINGSHIGHWAY,885417.5,1004487
20-020494,2020-05,05/15/2020 13:31,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,CLARA AVE / THEODOSIA AVE,50, ,SOUTH EAST CORNER, , ,884433.3,1033212
20-020504,2020-05,05/15/2020 13:50,Y, , ,1, , 65601,1,"LARCENY-MTR VEH PARTS $500 - $24,999",3924,CHIPPEWA ST,16, , ,3924,CHIPPEWA,890854.4,1003383
20-020617,2020-05,05/15/2020 14:00,Y, , ,1, , 52312,5,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,109,N NEWSTEAD AVE,38, ,@SALON 7,109,NEWSTEAD,890273.9,1022137
20-020979,2020-05,05/15/2020 14:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4405,WEST PINE BLVD,38, ,APT 812,4405,WEST PINE,890212,1022241
20-020626,2020-05,05/15/2020 14:00,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,6024,ELIZABETH AVE,11, , ,6024,ELIZABETH,880318.3,1012921
20-020529,2020-05,05/15/2020 14:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",0,S GRAND BLVD / MAGNOLIA AVE,25, , , , ,894131.7,1009779
20-020507,2020-05,05/15/2020 14:03,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,2850,CHEROKEE ST,19, ,MULTI-FAMILY APARTMENT BUILDING,2850,CHEROKEE,896829.9,1005201
20-020502,2020-05,05/15/2020 14:06,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,5418,S GRAND BLVD,1, , ,5501,TENNESSEE,890863.6,996406.5
20-020880,2020-05,05/15/2020 14:30,Y, , ,1, , 52330,3,BURGLARY-BUSINESS/UNK TIME/FORC ENT/OCCUPIED,3130,GRAVOIS AVE,30, , ,3130,GRAVOIS,896061.1,1006831
20-020508,2020-05,05/15/2020 14:30,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4947,LEAHY AVE,71, , ,4947,LEAHY,894543.7,1039527
20-020505,2020-05,05/15/2020 14:32,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,1208,WASHINGTON AVE,36,TABA-CO SMOKE SHOP, , , ,906621.9,1018962
20-020509,2020-05,05/15/2020 14:58,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,RIVERVIEW DR / VALLEY DR,75, , , , ,904918.3,1059068
20-020956,2020-05,05/15/2020 15:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,2415,N KINGSHIGHWAY BLVD,52, , ,2415,KINGSHIGHWAY,889128.1,1032112
20-020510,2020-05,05/15/2020 15:00,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,ARLINGTON AVE / WELLS AVE,78, , ,1225,UNION,885426.9,1031452
20-020515,2020-05,05/15/2020 15:10,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2230,HEBERT ST,60, , ,2230,HEBERT,904380.8,1027565
20-020516,2020-05,05/15/2020 15:15,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,GRAVOIS AVE / WALSH ST,5, , ,5940,WANDA,886424.6,1000193
