Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-047402,2020-10,10/14/2020 9:00,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,1326,HOGAN ST,61, , ,1326,HOGAN,905133.4,1022136
20-047102,2020-10,10/15/2020 0:01,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,S BROADWAY / GRATIOT ST,35, , ,,,908074.1,1014297
20-046936,2020-10,10/15/2020 6:45,Y, , ,1, ,41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4300,GRAVOIS AVE,5, , ,4127,OSCEOLA,888966.8,1002720
20-046921,2020-10,10/15/2020 1:30,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5535,DELMAR BLVD,48, ,@REGIONAL HOSPITAL,,,882937.1,1027117
20-046988,2020-10,10/15/2020 13:00,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4137,SAN FRANCISCO AVE,68, ,ROADWAY,4137,SAN FRANCISCO,897605.3,1032440
20-047009,2020-10,10/15/2020 13:40,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,8619,PARK LN,73, , ,8627,PARK,892389.6,1049743
20-047009,2020-10,10/15/2020 13:40,Y, , ,1, ,41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,8619,PARK LN,73, , ,8627,PARK,892389.6,1049743
20-047117,2020-10,10/15/2020 19:00,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,2600,N 14TH ST,63, , ,2600,14TH,906818.4,1025678
20-046963,2020-10,10/15/2020 8:30,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,3641,GARFIELD AVE,59, , ,3641,GARFIELD,898566.3,1026127
20-047056,2020-10,10/15/2020 8:15,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,400,S 14TH ST,36,OYO ST LOUIS CITY CENTER, ,400,14TH,905362.3,1016200
20-047127,2020-10,10/15/2020 18:00,Y, , ,1, ,64701,3,LARCENY-FROM MTR VEH UNDER $500,3217,RUSSELL BLVD,26, , ,3217,RUSSELL,896518.8,1012057
20-047518,2020-10,10/15/2020 15:30,Y, , ,1, ,64701,2,LARCENY-FROM MTR VEH UNDER $500,3656,RUSSELL BLVD,27, , ,3656,RUSSELL,894314.1,1012384
20-046977,2020-10,10/15/2020 10:41,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4045,OREGON AVE,16, , ,4045,OREGON,896257.3,1000867
20-046911,2020-10,10/15/2020 0:02,Y, , ,1, ,182400,3,DRUGS-POSSESSION/MARIJUANA,2607,GRAVOIS AVE,24,11-Jul, ,2607,GRAVOIS,899242.4,1009280
20-046982,2020-10,10/15/2020 11:30,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,2624,UNION BLVD,52, , ,2624,UNION,887770.4,1033389
20-047080,2020-10,10/15/2020 17:00,Y, , ,1, ,71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3915,MCREE AVE,28, , ,3915,MCREE,892956.4,1014300
20-047055,2020-10,10/15/2020 21:51,Y, , ,1, ,71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6342,BANCROFT AVE,8, , ,6342,BANCROFT,877787.9,1004372
20-046989,2020-10,10/15/2020 0:30,Y, , ,1, ,71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6015,EMMA AVE,76, , ,6015,EMMA,890355.4,1045963
20-047097,2020-10,10/15/2020 9:00,Y, , ,1, ,71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,BATES ST / I 55 SOUTHBOUND,1, , ,,,893282.8,994118.5
20-046956,2020-10,10/15/2020 7:00,Y, , ,1, ,71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,CARTER AVE / N GRAND BLVD,67, , ,,,902483.9,1032209
20-047900,2020-10,10/15/2020 18:00,Y, , ,1, ,71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,707,PINE ST,35, , ,800,OLIVE,908248.7,1017645
20-047156,2020-10,10/15/2020 21:00,Y, , ,1, ,71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3858,SULLIVAN AVE,59, , ,3858,SULLIVAN,898865.4,1029419
20-047243,2020-10,10/15/2020 10:00,Y, , ,1, ,71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,CLINTON ST / HADLEY ST,63, , ,,,907942.4,1024731
20-047093,2020-10,10/15/2020 16:00,Y, , ,1, ,71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,4712,SIGEL AVE,6, , ,4712,SIGEL,883535.8,998538.3
20-047092,2020-10,10/15/2020 17:00,Y, , ,1, ,71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,5072,OLEATHA AVE,14, , ,5072,OLEATHA,883572.1,1006145
20-046933,2020-10,10/15/2020 5:15,Y, , ,1, ,31111,3,ROBBERY-HIGHWAY /FIREARM USED/SUCCESSFUL,0,MIAMI ST / MINNESOTA AVE,19, ,ROAD,2851,GRAVOIS,895931.8,1004178
20-046933,2020-10,10/15/2020 5:15, ,Y, ,-1, ,31111,3,ROBBERY-HIGHWAY /FIREARM USED/SUCCESSFUL,0,MIAMI ST / MINNESOTA AVE,19, ,ROAD,2851,GRAVOIS,895931.8,1004178
20-047036,2020-10,10/15/2020 7:15,Y, , ,1, ,69702,2,LARCENY-ALL OTHER UNDER $500,4330,CONNECTICUT ST,15, , ,4330,CONNECTICUT,887967.1,1007952
20-047008,2020-10,10/15/2020 8:30,Y, , ,1, ,69702,2,LARCENY-ALL OTHER UNDER $500,7043,LINDENWOOD PL,9, , ,7043,LINDENWOOD,873617.9,1005789
20-047095,2020-10,10/15/2020 13:00,Y, , ,1, ,69702,3,LARCENY-ALL OTHER UNDER $500,2823,IOWA AVE,30, , ,2823,IOWA,898122.1,1008377
20-048391,2020-10,10/15/2020 13:57,Y, , ,1, ,69702,6,LARCENY-ALL OTHER UNDER $500,5701,WOODLAND AVE,72, , ,5701,WOODLAND,889648.5,1042492
20-047052,2020-10,10/15/2020 21:33,Y, , ,1, ,69702,1,LARCENY-ALL OTHER UNDER $500,4227,BEETHOVEN AVE,5, , ,4227,BEETHOVEN,887750,1002778
20-046932,2020-10,10/15/2020 6:17,Y, , ,1, ,83000,3,ARSON-KNOWINGLY BURNING/SUCCESS,933,LASALLE PARK CT,34, , ,933,LASALLE PARK,906241.3,1013517
20-046917,2020-10,10/15/2020 0:29,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,EICHELBERGER ST / HAMPTON AVE,6, , ,,,879329.2,1000845
20-047076,2020-10,10/15/2020 18:55,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2800,S 2ND ST,20, , ,2800,2ND,904886.4,1005821
20-046973,2020-10,10/15/2020 10:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8747,ANNETTA ST,74,CIRCLE OF LIHGHT CHURCH,#1152365,8747,ANNETTA,894934,1050082
20-046990,2020-10,10/15/2020 1:12,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5710,WISE AVE,41, , ,5710,WISE,882487,1017215
20-047033,2020-10,10/15/2020 17:50,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5068,CHIPPEWA ST,7, , ,5068,CHIPPEWA,883354.9,1004294
20-047077,2020-10,10/15/2020 22:52,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3556,LINDELL BLVD,37, , ,3556,LINDELL,896668.5,1020843
20-047078,2020-10,10/15/2020 21:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6197,DELMAR BLVD,46,CHICKEN OUT, ,6197,DELMAR,877404.6,1027557
20-046930,2020-10,10/15/2020 3:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6197,DELMAR BLVD,46,CHICKEN OUT RESTAURANT, ,6185,DELMAR,877404.6,1027557
20-046954,2020-10,10/15/2020 9:18,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1323,S JEFFERSON AVE,31,TINA NAILS, ,1323,JEFFERSON,900390.5,1014738
20-046916,2020-10,10/15/2020 0:15,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4566,LOUGHBOROUGH AVE,4, ,UPSTAIRS RIGHT APARTMENT,4566,LOUGHBOROUGH,882297.5,995857.5
20-047062,2020-10,10/15/2020 22:50,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4463,DELOR ST,5, , ,4463,DELOR,885397.8,1001183
20-046950,2020-10,10/15/2020 8:52,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",2851,GRAVOIS AVE,24, ,@QT - GRAVOIS / NEBRASKA,2851,GRAVOIS,897916.5,1008451
20-046944,2020-10,10/15/2020 8:14,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,S BROADWAY / OSCEOLA ST,17, , ,,,896426.6,998721.9
20-047003,2020-10,10/15/2020 14:00,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3954,ENRIGHT AVE,58,CITY STREET, ,3900,ENRIGHT,894734.2,1023732
20-046986,2020-10,10/15/2020 12:20,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3512,MINNESOTA AVE,19, ,REAR,3500,MINNESOTA,896033,1004596
20-046993,2020-10,10/15/2020 13:12,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,BIRCHER BLVD / W FLORISSANT AV,69,STREET,INTERSECTION,,,898449.3,1037310
20-047789,2020-10,10/15/2020 23:52,Y, , ,1, ,67601,2,"LARCENY-FROM BUILDING $500 - $24,999",3443,WATSON RD,9,HUCKS, ,3443,WATSON,877324.9,1007415
20-048025,2020-10,10/15/2020 13:50,Y, , ,1, ,67601,4,"LARCENY-FROM BUILDING $500 - $24,999",901,WASHINGTON AVE,35, , ,901,WASHINGTON,907958,1018887
20-047004,2020-10,10/15/2020 11:30,Y, , ,1, ,67601,2,"LARCENY-FROM BUILDING $500 - $24,999",4617,CHIPPEWA ST,15,HOME DEPOT, ,4617,CHIPPEWA,885890.1,1004417
20-046964,2020-10,10/15/2020 9:25,Y, , ,1, ,67601,1,"LARCENY-FROM BUILDING $500 - $24,999",5550,S GRAND BLVD,1, ,@WALGREENS - 5550 S GRAND,5550,GRAND,890701.1,995885.1
20-048172,2020-10,10/15/2020 9:00,Y, , ,1, ,65701,3,LARCENY-MTR VEH PARTS UNDER $500,2232,S GRAND BLVD,26, , ,2232,GRAND,894488.6,1011215
20-047103,2020-10,10/15/2020 18:00,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,4129,W FLORISSANT AVE,68,ADELAIDE MARKET, ,,,900240.3,1034726
20-047124,2020-10,10/15/2020 19:00,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500,5311,BANCROFT AVE,7, , ,5300,BANCROFT,882502.4,1003932
20-047138,2020-10,10/15/2020 22:30,Y, , ,1, ,65701,5,LARCENY-MTR VEH PARTS UNDER $500,4041,KENNERLY AVE,56, , ,,,896914.6,1028711
20-047118,2020-10,10/15/2020 18:00,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500,120,QUINCY ST,1, , ,120,QUINCY,890608.9,989976.6
20-047197,2020-10,10/15/2020 17:00,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500,4917,MURDOCH AVE,7, , ,4917,MURDOCH,883890.3,1002444
20-047090,2020-10,10/15/2020 10:00,Y, , ,1, ,65701,3,LARCENY-MTR VEH PARTS UNDER $500,3401,DUNNICA AVE,16, , ,3401,DUNNICA,894258.2,1002728
20-047110,2020-10,10/15/2020 23:00,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",315,CHESTNUT ST,35,HYATT REGENCY, ,315,CHESTNUT,909422.4,1016993
20-047054,2020-10,10/15/2020 2:00,Y, , ,1, ,64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5041,WATERMAN BLVD,38, , ,5041,WATERMAN,887148.6,1025132
20-047050,2020-10,10/15/2020 7:30,Y, , ,1, ,64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",727,N EUCLID AVE,53,WASHINGTON UNIVERSITY, ,727,EUCLID,888670.3,1026494
20-047537,2020-10,10/15/2020 10:35,Y, , ,1, ,69602,3,"LARCENY-ALL OTHER $500 - $24,999",1424,S 13TH ST,33, , ,1424,13TH,904545.4,1013015
20-047532,2020-10,10/15/2020 14:30,Y, , ,1, ,69602,2,"LARCENY-ALL OTHER $500 - $24,999",5008,PERNOD AVE,14, , ,5008,PERNOD,884132.7,1005471
20-046983,2020-10,10/15/2020 12:10,Y, , ,1, ,69602,1,"LARCENY-ALL OTHER $500 - $24,999",0,MERAMEC ST / OHIO AVE,17, , ,,,897307.9,999942.7
20-047116,2020-10,10/15/2020 19:00,Y, , ,1, ,65711,1,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,4515,GRAVOIS AVE,5, , ,4515,GRAVOIS,887974.7,1001925
20-047048,2020-10,10/15/2020 15:00,Y, , ,1, ,72130,1,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,4430,PENNSYLVANIA AVE,17, , ,4430,PENNSYLVANIA,895392.4,998463.8
20-047020,2020-10,10/15/2020 15:05,Y, , ,1, ,115200,4,FRAUD-STEALING BY DECEIT/UNDER $150,101,N BROADWAY,35,CALECOS, ,101,BROADWAY,908732.9,1017197
20-046959,2020-10,10/15/2020 9:35,Y, , ,1, ,250000,3,LOITERING-BEGGING,3518,S GRAND BLVD,25, ,PHILLIPS 66,3518,GRAND,893530.5,1004900
20-046996,2020-10,10/15/2020 13:23,Y, , ,1, ,250000,3,LOITERING-BEGGING,0,CHIPPEWA ST / S GRAND BLVD,16, ,STREET,,,893298.8,1003257
20-047023,2020-10,10/15/2020 16:42,Y, , ,1, ,250000,1,LOITERING-BEGGING,0,GERMANIA ST / I 55 SOUTHBOUND,1,CARONDOLET NEIGHBORHOOD,HIGHWAY 55 SOUTHBOUND EXIT RAMP,,,885969.6,990433.4
20-046939,2020-10,10/15/2020 2:40,Y, , ,1, ,52212,2,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,5730,WISE AVE,41, , ,5730,WISE,882346.4,1017226
20-046927,2020-10,10/15/2020 3:23,Y, , ,1, ,52212,5,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,6000,NATURAL BRIDGE AVE,50, , ,6000,NATURAL BRIDGE,884487.5,1039583
20-046934,2020-10,10/15/2020 4:09,Y, , ,1, ,52212,6,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,5100,SAN FRANCISCO AVE,70, , ,5100,SAN FRANCISCO,890460.9,1035917
20-047038,2020-10,10/15/2020 18:19,Y, , ,1, ,66701,3,LARCENY-BICYCLES UNDER $500,2719,MERAMEC ST,16, , ,2719,MERAMEC,896970.9,999996.3
20-046958,2020-10,10/15/2020 9:14,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7919,S BROADWAY,2, , ,7919,BROADWAY,888520.6,987384.5
20-047494,2020-10,10/15/2020 9:35,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3518,S GRAND BLVD,25, , ,3518,GRAND,893530.5,1004900
20-047024,2020-10,10/15/2020 14:16,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4161,FILLMORE ST,5, , ,4161,FILLMORE,885957.6,997491
20-047060,2020-10,10/15/2020 23:45,Y, , ,1, ,51222,1,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,3521,KINGSLAND CT,16, , ,3521,KINGSLAND,893492.5,1000220
20-047502,2020-10,10/15/2020 13:30,Y, , ,1, ,61701,5,LARCENY-PICKPOCKET UNDER $500,0,DELMAR BLVD / GOODFELLOW BLVD,46, , ,,,881098.5,1027113
20-047115,2020-10,10/15/2020 11:07,Y, , ,1, ,32111,4,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,917,LOCUST ST,35,LEVEL ON LOCUST APARTMENTS, ,1915,OLIVE,907672.6,1018384
20-046987,2020-10,10/15/2020 12:30,Y, , ,1, ,115100,5,FRAUD-STEALING BY DECEIT/OVER $150,5851,ETZEL AVE,48, , ,5851,ETZEL,881140.6,1030843
20-047049,2020-10,10/15/2020 21:12,Y, , ,1, ,152200,4,WEAPONS-CITY VIOL/DISCHRGING IN CITY,0,BELL AVE / N SPRING AVE,77, , ,,,896444.8,1023447
20-047005,2020-10,10/15/2020 14:39,Y, , ,1, ,182260,4,DRUGS-POSSESSION/METHAMPHETAMINE,2206,LUCAS AVE,36, , ,2206,LUCAS,902915.2,1020334
20-046968,2020-10,10/15/2020 10:05,Y, , ,1, ,43015,5,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,0,BELT AVE / WABADA AVE,50, , ,,,885750.8,1033812
20-047045,2020-10,10/15/2020 19:55,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2750,WYOMING ST,30, ,STREET INFRONT OF RESIDENCE,2750,WYOMING,897684.4,1006382
20-046926,2020-10,10/15/2020 3:15,Y, , ,1, ,91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4528,NEBRASKA AVE,17, ,PARKING LOT,4528,NEBRASKA,895610.9,997764.3
20-047058,2020-10,10/15/2020 23:04,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4200,GERTRUDE AVE,5, , ,4200,GERTRUDE,886868.8,998800.8
20-046935,2020-10,10/15/2020 3:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5780,GOODFELLOW BLVD,76, ,STREET IN FRONT OF VICTIMS FRONT HOUSE,5780,GOODFELLOW,890046.3,1048319
20-046924,2020-10,10/15/2020 1:25,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4410,MINNESOTA AVE,17, , ,4410,MINNESOTA,895099.3,998718.8
20-046919,2020-10,10/15/2020 0:30,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3933,GRAVOIS AVE,15, , ,3933,GRAVOIS,891312.4,1004317
20-047017,2020-10,10/15/2020 15:20,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2745,MERAMEC ST,16,MERAMEC SCHOOL, ,2745,MERAMEC,896717.6,1000043
20-046914,2020-10,10/15/2020 0:35,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4317,BEETHOVEN AVE,5, , ,,,887178.7,1002998
20-047000,2020-10,10/15/2020 13:29,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,BRANCH ST / I 70 EASTBOUND,65, ,ALIAS I 70 EB/ST LOUIS,,,907167.1,1027712
20-047037,2020-10,10/15/2020 18:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / PLOVER AVE,72, , ,,,892999.4,1044416
20-046922,2020-10,10/15/2020 1:20,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,N NEWSTEAD AVE / PAGE BLVD,58, , ,,,892564.7,1027208
20-046957,2020-10,10/15/2020 9:28,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 70 WESTBOUND / WALNUT ST,35, , ,,,909432,1016184
20-046971,2020-10,10/15/2020 11:15,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,CALIFORNIA AVE / CHIPPEWA ST,16, , ,,,897056,1002682
20-047028,2020-10,10/15/2020 17:18,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,GRAVOIS / S. JEFFERSON,22, ,NORTHBOUND GRAVOIS AVENUE,3452,HARTFORD,0,0
20-047019,2020-10,10/15/2020 16:35,Y, , ,1, ,117000,5,FAILURE TO RETURN BORROWED/RENTED VEHICL,820,N KINGSHIGHWAY BLVD,53,KUGMAN MOTORS INC, ,820,KINGSHIGHWAY,887956.8,1026838
20-046923,2020-10,10/15/2020 1:57,Y, , ,1, ,38111,4,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,1720,MARKET ST,36, ,@MAIN POST OFFICE,,,904195.4,1017639
20-047013,2020-10,10/15/2020 15:25,Y, , ,1, ,38111,1,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,6217,VIRGINIA AVE,1, , ,6217,VIRGINIA,891380.3,992802.4
20-046928,2020-10,10/15/2020 1:00,Y, , ,1, ,38111,6,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,0,CLARENCE AVE / ROSALIE ST,68, , ,,,898111.4,1036008
20-047168,2020-10,10/16/2020 21:19,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1636,DELMAR BLVD,36, , ,1325,GRAND,905263.8,1019831
20-047168,2020-10,10/16/2020 21:19,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1636,DELMAR BLVD,36, , ,1325,GRAND,905263.8,1019831
20-047089,2020-10,10/16/2020 9:15,Y, , ,1, ,91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,250,DE BALIVIERE AVE,47, ,@METROLINK - FOREST PARK,250,DE BALIVIERE,881642.6,1024780
20-047163,2020-10,10/16/2020 20:30,Y, , ,1, ,91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4550,FOREST PARK AVE,38,PARKWAY HOTEL,BUSINESS,4550,FOREST PARK,888974.3,1021449
20-047886,2020-10,10/16/2020 14:00,Y, , ,1, ,64701,2,LARCENY-FROM MTR VEH UNDER $500,6287,ODELL ST,11, , ,6287,ODELL,878495.3,1010920
20-047254,2020-10,10/16/2020 23:45,Y, , ,1, ,64701,2,LARCENY-FROM MTR VEH UNDER $500,0,PAPIN ST / S SARAH ST,39, , ,,,891705.6,1018145
20-047202,2020-10,10/16/2020 20:00,Y, , ,1, ,64701,2,LARCENY-FROM MTR VEH UNDER $500,4041,CHOUTEAU AVE,39, , ,4041,CHOUTEAU,892021.8,1017877
20-048721,2020-10,10/16/2020 16:00,Y, , ,1, ,64701,2,LARCENY-FROM MTR VEH UNDER $500,3939,MAGNOLIA AVE,27, , ,3939,MAGNOLIA,892228.2,1010390
20-047570,2020-10,10/16/2020 22:30,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,1110,WASHINGTON AVE,35, , ,1110,WASHINGTON,907161.8,1018819
20-047225,2020-10,10/16/2020 21:30,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,1324,N MARKET ST,63, , ,1324,MARKET,907279.8,1025172
20-047104,2020-10,10/16/2020 11:23,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,608,N 2ND ST,35, ,KIMCHI GUYS,115,WASHINGTON,910326.1,1018275
20-047150,2020-10,10/16/2020 12:30,Y, , ,1, ,72113,4,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,0,N 20TH ST / LOCUST ST,36, , ,,,903611.1,1019495
20-047554,2020-10,10/16/2020 19:00,Y, , ,1, ,72113,3,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1924,CHEROKEE ST,18, , ,1924,CHEROKEE,900408.8,1004847
20-047075,2020-10,10/16/2020 1:00,Y, , ,1, ,71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3835,MISSOURI AVE,18, , ,3835,MISSOURI,898764.3,1001921
20-047212,2020-10,10/16/2020 20:30,Y, , ,1, ,71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5022,PERNOD AVE,14, , ,5022,PERNOD,883975.3,1005491
20-047581,2020-10,10/16/2020 15:00,Y, , ,1, ,71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,523,N TAYLOR AVE,38, , ,523,TAYLOR,890262.4,1025082
20-047276,2020-10,10/16/2020 23:00,Y, , ,1, ,71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5941,FLOY AVE,73, , ,5941,FLOY,890628,1049062
20-047064,2020-10,10/16/2020 0:25,Y, , ,1, ,71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1900,PINE ST,36, ,APT 505,1900,PINE,903693.4,1018666
20-047282,2020-10,10/16/2020 10:00,Y, , ,1, ,71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5100,VERMONT AVE,1, , ,5100,VERMONT,893046.5,995906
20-047170,2020-10,10/16/2020 9:30,Y, , ,1, ,71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5211,ALASKA AVE,1, , ,5211,ALASKA,891896.7,996378.9
20-047091,2020-10,10/16/2020 8:00,Y, , ,1, ,71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,4945,DAGGETT AVE,12,RIGAZZI S, ,4945,DAGGETT,886313.3,1013487
20-047131,2020-10,10/16/2020 5:13,Y, , ,1, ,31111,2,ROBBERY-HIGHWAY /FIREARM USED/SUCCESSFUL,0,CHOUTEAU AVE / TOWER GROVE AVE,39, ,NEAR ROUNDABOUT,4360,CHOUTEAU,889876.4,1018154
20-047844,2020-10,10/16/2020 20:00,Y, , ,1, ,69702,2,LARCENY-ALL OTHER UNDER $500,4953,REBER PL,13, , ,4953,REBER,885759.9,1010376
20-047219,2020-10,10/16/2020 17:30,Y, , ,1, ,69702,3,LARCENY-ALL OTHER UNDER $500,2231,OREGON AVE,24, , ,2231,OREGON,897839.8,1010786
20-047192,2020-10,10/16/2020 6:10,Y, , ,1, ,69702,5,LARCENY-ALL OTHER UNDER $500,4242,W COTE BRILLIANTE AVE,57, , ,4242,COTE BRILLIANTE,894168.5,1028004
20-047199,2020-10,10/16/2020 23:00,Y, , ,1, ,69702,4,LARCENY-ALL OTHER UNDER $500,0,N LEFFINGWELL AVE / LOCUST ST,37, , ,,,900761.6,1020169
20-048205,2020-10,10/16/2020 10:00,Y, , ,1, ,69702,4,LARCENY-ALL OTHER UNDER $500,3415,N 22ND ST,65, , ,3415,22ND,904395.4,1028233
20-048232,2020-10,10/16/2020 8:00,Y, , ,1, ,69702,2,LARCENY-ALL OTHER UNDER $500,6270,WILSON AVE,10, , ,6270,WILSON,879225.9,1013952
20-047174,2020-10,10/16/2020 22:05,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,N 14TH ST / ST CHARLES ST,36, , ,,,905973.1,1019082
