Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-015972,2020-04,04/11/2020 23:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2020,DELMAR BLVD,36, , ,2020,DELMAR,903669,1020331
20-015885,2020-04,04/11/2020 23:02,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC", ,N 7TH ST,62,NEIGHBORHOOD GARDENS, , ,7TH,909174.2,1020603
20-016011,2020-04,04/11/2020 23:15,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5818,SELBER CT,50, , ,5818,SELBER,885088.8,1037930
20-016509,2020-04,04/11/2020 23:15,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,6327,MINNESOTA AVE,1, , ,6327,MINNESOTA,891695.1,992024.8
20-015891,2020-04,04/11/2020 23:25,Y, , ,1, , 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1514,HAMPTON AVE,4,CIRCLE K, ,4059,GERMANIA,880934.9,1016006
20-015919,2020-04,04/11/2020 23:30,Y, , ,1, , 72130,1,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,4602,VARRELMANN AVE,5, , ,4602,VARRELMANN,888077.9,1001260
20-016003,2020-04,04/12/2020 00:01,Y, , ,1, , 52312,5,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,5935,HORTON PL,48, , ,5935,HORTON,880314.1,1030299
20-015929,2020-04,04/12/2020 00:01, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2046,E JOHN AVE,66, , ,2046,JOHN,903042.8,1033644
20-015929,2020-04,04/12/2020 00:01,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2046,E JOHN AVE,66, , ,2046,JOHN,903042.8,1033644
20-015938,2020-04,04/12/2020 00:01,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",1108,SANFORD AVE,42, , ,1108,SANFORD,878671.6,1018271
20-015930,2020-04,04/12/2020 00:01,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3622,KOSCIUSKO ST,18, ,APT 205,3622,KOSCIUSKO,901262.9,1002855
20-015896,2020-04,04/12/2020 00:30,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4038,ST FERDINAND AVE,56, , ,4038,ST FERDINAND,896432.3,1027751
20-015895,2020-04,04/12/2020 00:45,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4953,WREN AVE,72, , ,4953,WREN,889796.6,1042674
20-015899,2020-04,04/12/2020 01:58,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1287,HAMILTON AVE,48, ,RESIDENCE,1287,HAMILTON,881097.7,1032167
20-015900,2020-04,04/12/2020 01:59,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,6127,MICHIGAN AVE,1, ,VACANT APARTMENT,6127,MICHIGAN,891986.5,992847.1
20-015922,2020-04,04/12/2020 02:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,3966,SCHILLER PL,5, , ,3966,SCHILLER,888345.1,998092.9
20-015901,2020-04,04/12/2020 02:45,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2904,BAILEY AVE,67, ,@RESIDENCE,2904,BAILEY,902448.6,1029922
20-015921,2020-04,04/12/2020 04:08,Y, , ,1, , 51212,2,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,3139,HAMPTON AVE,9, , ,3139,HAMPTON,880178.3,1009549
20-015905,2020-04,04/12/2020 04:30,Y, , ,1, , 91124,1,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",537,FASSEN ST,1, , ,537,FASSEN,892539.9,995138.3
20-015905,2020-04,04/12/2020 04:30,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",537,FASSEN ST,1, , ,537,FASSEN,892539.9,995138.3
20-015907,2020-04,04/12/2020 05:50,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5979,SUMMIT AVE,73, , ,5979,SUMMIT,892240.8,1048607
20-015908,2020-04,04/12/2020 06:20,Y, , ,1, ,151140,1,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,537,FASSEN ST,1, , ,537,FASSEN,892539.9,995138.3
20-015915,2020-04,04/12/2020 07:30,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5588,DR MARTIN LUTHER KING DR,78,CROWN FOOD MART, ,4603,PAGE,884276.6,1032771
20-015912,2020-04,04/12/2020 07:40,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6129,MICHIGAN AVE,1, ,APT B,6129,MICHIGAN,891986.5,992847.1
20-016632,2020-04,04/12/2020 08:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,5214,NORTHLAND AVE,52, , ,5214,NORTHLAND,888211.9,1033126
20-015976,2020-04,04/12/2020 08:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",6637,BERTHOLD AVE,44, , ,6637,BERTHOLD,877633.2,1018692
20-016086,2020-04,04/12/2020 09:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4006,CORA AVE,69, , ,4006,CORA,894391.5,1034599
20-015917,2020-04,04/12/2020 09:25,Y, , ,1, , 42011,4,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,3917,N 20TH ST,65, , ,3917,20TH,904611.6,1030279
20-016041,2020-04,04/12/2020 10:00,Y, , ,1, , 72130,2,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,0,DALE AVE / LOUISVILLE AVE,43, , , , ,877852.8,1016175
20-015926,2020-04,04/12/2020 10:59,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5210,WABADA AVE,52, , ,5210,WASHINGTON,887908.2,1032461
20-015965,2020-04,04/12/2020 11:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,8508,TRAFFORD LN,73, , ,8508,TRAFFORD,891368,1049199
20-015928,2020-04,04/12/2020 11:30,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1631,S JEFFERSON AVE,31, , ,1631,JEFFERSON,899683.5,1013252
20-015934,2020-04,04/12/2020 12:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,414,N 23RD ST,36, , ,414,23RD,902457.6,1019827
20-015941,2020-04,04/12/2020 12:25,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4700,BIRCHER BLVD,69,BP SERVICE STATION, ,5455,SHREVE,895152.2,1037234
20-016164,2020-04,04/12/2020 13:00,Y, , ,1, , 52312,4,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,2901,N FLORISSANT AVE,60,CHINA KIM, ,2901,FLORISSANT,905570.8,1026443
20-015935,2020-04,04/12/2020 13:00,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3646,NEBRASKA AVE,19, , ,3646,NEBRASKA,896527.1,1003486
20-016032,2020-04,04/12/2020 13:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1900,PINE ST,36, ,APT 610,1900,PINE,903693.4,1018666
20-015936,2020-04,04/12/2020 13:15,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3527,OREGON AVE,19, , ,3527,OREGON,896793.9,1004284
20-016280,2020-04,04/12/2020 13:15,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3901,JAMIESON AVE,9, , ,3901,JAMIESON,874670,1005616
20-016029,2020-04,04/12/2020 14:30,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5795,PERSHING AVE,46, , ,5795,PERSHING,880292.3,1025284
20-015942,2020-04,04/12/2020 14:45,Y, , ,1, , 72113,3,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1845,S 10TH ST,21, , ,1845,10TH,904349.7,1010906
20-015943,2020-04,04/12/2020 15:00,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4673,S 38TH ST,16, ,APT 3,4673,38TH,890893.1,999218.1
20-016185,2020-04,04/12/2020 15:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2017,WASHINGTON AVE,36, ,UNIT 206,2017,WASHINGTON,903596.3,1019986
20-015946,2020-04,04/12/2020 15:00,Y, , ,1, ,175400,1,SEX OFFNS-SX MISCONDUCT/SECOND,0,GRAND DR / HOLLY HILLS AVE,80, , , , ,0,0
20-015951,2020-04,04/12/2020 15:45,Y, , ,1, , 71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,1174,RIVERVIEW BLVD,74, , , , ,894759.7,1051943
20-016101,2020-04,04/12/2020 16:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,629,CLARA AVE,47, , ,629,CLARA,882324.8,1026811
20-015969,2020-04,04/12/2020 16:00,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3835,SHAW AVE,27, , ,3835,SHAW,893383.3,1013188
20-015949,2020-04,04/12/2020 16:11,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,6516,MORGANFORD RD,4, , ,6516,MORGANFORD,884648.6,995882.8
20-015964,2020-04,04/12/2020 16:55,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5800,ARSENAL ST,13, , ,5800,ARSENAL,881487,1009813
20-016052,2020-04,04/12/2020 17:00,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2800,S GRAND BLVD,25, , ,2800,GRAND,894133.1,1009602
20-016219,2020-04,04/12/2020 17:00,Y, , ,1, , 72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5525,S 37TH ST,3, , ,5525,37TH,890178.3,996849.4
20-016061,2020-04,04/12/2020 17:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2340,MARKET ST,36,HOTEL- COURTYARD BY MARRIOTT, ,2340,MARKET,901627.6,1018357
20-015956,2020-04,04/12/2020 17:30,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,706,LOUGHBOROUGH AVE,1, , ,706,LOUGHBOROUGH,889345.9,991347.9
20-016496,2020-04,04/12/2020 17:31,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,6780,SOUTHWEST AVE,10, , ,6780,SOUTHWEST,875802.8,1012032
20-015959,2020-04,04/12/2020 17:32,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1525,CHOUTEAU AVE,36,SALAMAS SUPERMARKET, ,1525,CHOUTEAU,903834.3,1014814
20-015966,2020-04,04/12/2020 17:56,Y, , ,1, , 52112,2,BURGLARY-BUSINESS/DAY/FORCE ENT/UNOCCUPIED,5730,WISE AVE,41, , ,5730,WISE,882346.4,1017226
20-015958,2020-04,04/12/2020 18:03,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",0,S GRAND BLVD / GRAVOIS AVE,19, ,@ WALGREENS, , ,893507.8,1004763
20-015971,2020-04,04/12/2020 18:30,Y, , ,1, , 44012,5,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",6105,DELMAR BLVD,48,EVERLY APARTMENTS,APT 623A,6105,DELMAR,878266,1027593
20-016021,2020-04,04/12/2020 19:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,0,BEACON AVE / HARNEY AVE,72, , , , ,893025.9,1043217
20-016042,2020-04,04/12/2020 20:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,6904,HAMPTON AVE,6, ,LOUGHBOROUGH / HAMPTON,6904,HAMPTON,878930.5,997830.1
20-016035,2020-04,04/12/2020 20:06,Y, , ,1, , 72113,5,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,4482,LINDELL BLVD,38, , ,4482,LINDELL,889545.4,1022655
20-015973,2020-04,04/12/2020 20:18,Y, , ,1, ,151130,2,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4325,POTOMAC ST,15, , ,4325,POTOMAC,887803.4,1005929
20-015998,2020-04,04/12/2020 20:30,Y, , ,1, , 73313,2,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,2815,S 59TH ST,13, , ,2815,59TH,881165.9,1010788
20-015975,2020-04,04/12/2020 21:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,5728,W FLORISSANT AVE,72,PHILLIPS 66,PHILLIPS 66, , ,892558.1,1044850
20-015999,2020-04,04/12/2020 21:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2020,DELMAR BLVD,36, ,PARKED ON THE NORTH SIDE OF DELMAR,2020,DELMAR,903669,1020331
20-016001,2020-04,04/12/2020 21:00,Y, , ,1, , 72140,2,AUTO THEFT-TRUCK/PERM RETNT/ATTEMPT,5819,OLEATHA AVE,14, , ,5819,OLEATHA,879784.7,1006548
20-016066,2020-04,04/12/2020 21:00,Y, , ,1, , 53122,2,BURGLARY-OTHR NONRES/DAY/UNLAW ENT/UNOCCUPIED,6914,HANCOCK AVE,9, , ,6914,HANCOCK,874942.7,1007814
20-015974,2020-04,04/12/2020 21:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / MIMIKA AVE,76, , , , ,890668,1047772
20-015978,2020-04,04/12/2020 21:29,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,908,N EUCLID AVE,53, , ,908,EUCLID,888859.5,1027198
20-016000,2020-04,04/12/2020 21:30,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",6275,HOFFMAN AVE,11, , ,6275,HOFFMAN,878545.7,1010580
20-016060,2020-04,04/12/2020 21:40,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",220,AURORA AVE,79, , ,220,AURORA,900790.7,1044861
20-015979,2020-04,04/12/2020 21:51,Y, , ,1, ,112020,4,FRAUD-CREDIT DEVICE/UNDER $150,101,N BROADWAY,35,CALICO S RESTAURANT, ,101,BROADWAY,908732.9,1017197
20-016097,2020-04,04/12/2020 22:00,Y, , ,1, , 52312,5,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,531,N TAYLOR AVE,38, , ,531,TAYLOR,890282.1,1025117
20-015981,2020-04,04/12/2020 22:25,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4655,ELMBANK AVE,56, , ,4655,ELMBANK,893022,1032919
20-016056,2020-04,04/12/2020 22:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,462,WHITTIER ST,38, , ,462,WHITTIER,892480.1,1023210
20-016013,2020-04,04/12/2020 22:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,S 9TH ST / SPRUCE ST,35, , , , ,907196.8,1016015
20-015980,2020-04,04/12/2020 22:45,Y, , ,1, , 38311,2,ROBBERY CARJACKING /OTHR WEPN USED/SUCCESSFUL,2936,HEREFORD ST,13, , ,2936,HEREFORD,885093.6,1009403
20-016228,2020-04,04/12/2020 23:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3449,HEREFORD ST,14, , ,3449,HEREFORD,884376.3,1006459
20-016303,2020-04,04/13/2020 00:01,Y, , ,1, , 51212,4,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,1100,VINSON ST,61, , ,1100,VINSON,904441.4,1021451
20-016051,2020-04,04/13/2020 00:01,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,S 7TH ST / I 55 NORTHBOUND,20,ON I 55 NORTHBOUND, , , ,906806.1,1012405
20-015986,2020-04,04/13/2020 01:16,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,6154,W FLORISSANT AVE,76, , , , ,890276.8,1048180
20-016090,2020-04,04/13/2020 01:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1226,OLIVE ST,36, , ,1226,OLIVE,906266,1018212
20-015987,2020-04,04/13/2020 01:30,Y, , ,1, , 42013,1,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,4654,VIRGINIA AVE,16, , , , ,893553.3,997182.9
20-015989,2020-04,04/13/2020 02:00,Y, , ,1, , 72130,4,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,551,S 16TH ST,36,AMTRACK, ,551,16TH,904461.8,1016710
20-015988,2020-04,04/13/2020 02:15,Y, , ,1, , 63601,2,"LARCENY-SHOPLIFT $500 - $24,999",3225,HAMPTON AVE,9,MOBIL ON THE RUN, ,3225,HAMPTON,879649.6,1008791
20-015991,2020-04,04/13/2020 02:50,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,401,PINE ST,35, , ,401,PINE,909302.3,1017206
20-015990,2020-04,04/13/2020 03:13,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,921,SPRUCE ST,35, , , , ,907069.5,1016077
20-015997,2020-04,04/13/2020 03:40,Y, , ,1, , 73313,3,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,3308,MISSOURI AVE,22, , ,3308,MISSOURI,899502.4,1005404
20-015993,2020-04,04/13/2020 03:50,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2800,STODDARD ST,59, ,@REAR ALLEY OF APARTMENT COMPLEX,2800,STODDARD,901215.1,1022057
20-016083,2020-04,04/13/2020 04:15,Y, , ,1, , 51212,1,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,3561,ITASKA ST,16, , ,3561,ITASKA,892135.6,998066
20-017261,2020-04,04/13/2020 04:30,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4949, ,887396.8,1020150
20-015995,2020-04,04/13/2020 04:45,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5138,ROBIN AVE,72, , ,5138,ROBIN,890673.3,1043528
20-016027,2020-04,04/13/2020 05:20,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3631,GRAVOIS AVE,15,WALGREENS,@WALGREENS - GRAVOIS AND GRAND,3631,GRAVOIS,893179.3,1004622
20-016095,2020-04,04/13/2020 06:30,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4709,N 20TH ST,66, , ,4709,20TH,903195.3,1033422
20-016154,2020-04,04/13/2020 06:30,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",2400,N SARAH ST,56, , ,2400,SARAH,896128.1,1027734
20-016148,2020-04,04/13/2020 06:30,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",5401,GERALDINE AVE,71, , ,5401,GERALDINE,894032.3,1041274
20-016002,2020-04,04/13/2020 06:50,Y, , ,1, , 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4637,STEFFENS AVE,5, ,IN REAR OF ADDRESS,4636,RAY,888715.1,1000385
20-016006,2020-04,04/13/2020 07:20,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4221,JUNIATA ST,15, , ,4221,JUNIATA,889348.9,1008252
20-016008,2020-04,04/13/2020 07:45,Y, , ,1, ,130000,2,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4257,MERAMEC ST,15, , ,4257,MERAMEC,888081.9,1004255
20-016515,2020-04,04/13/2020 08:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4506,S GRAND BLVD,16, , ,4506,GRAND,892672.4,999155.2
20-016131,2020-04,04/13/2020 08:00,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4323,S 38TH ST,16, ,GARAGE,4323,38TH,891956.1,1000639
20-016026,2020-04,04/13/2020 08:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5706,MIMIKA AVE,76, , ,5706,MIMIKA,890472.4,1047241
20-016284,2020-04,04/13/2020 08:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2525,ARLINGTON AVE,50, , ,2525,ARLINGTON,886539.5,1033693
20-016847,2020-04,04/13/2020 08:00,Y, , ,1, , 65601,1,"LARCENY-MTR VEH PARTS $500 - $24,999",4550,GUSTINE AVE,16, , ,4550,GUSTINE,890255.3,1000104
20-016236,2020-04,04/13/2020 08:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6401,HOFFMAN AVE,11, , ,6401,HOFFMAN,878449.5,1010573
20-016015,2020-04,04/13/2020 08:38,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,ARSENAL ST / GRAVOIS AVE,30, , ,3001,GRAVOIS,896857.9,1007868
20-017063,2020-04,04/13/2020 08:46,Y, , ,1, ,112010,1,FRAUD-CREDIT DEVICE/OVER $150,5070,WINONA AVE,7, , ,5070,WINONA,883280.5,1003962
20-016937,2020-04,04/13/2020 09:28,Y, , ,1, , 52312,1,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,7011,S BROADWAY,1, , ,7011,BROADWAY,890660.7,989800.1
20-016025,2020-04,04/13/2020 09:39,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1520,MARKET ST,36, , ,1520,MARKET,904957.9,1017645
20-016439,2020-04,04/13/2020 10:40,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,850,RIVERTRAIL CT,74, , ,850,RIVERTRAIL,899048.3,1054147
20-016033,2020-04,04/13/2020 10:40,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,850,RIVERTRAIL CT,74, ,APT C,850,RIVERTRAIL,899048.3,1054147
20-016885,2020-04,04/13/2020 11:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,3646,NEOSHO ST,16, , ,3646,NEOSHO,891708.9,998831.1
20-016062,2020-04,04/13/2020 11:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 20TH ST / N FLORISSANT AVE,60, , , , ,905362,1027192
20-016036,2020-04,04/13/2020 11:03,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1400,MARKET ST,36, ,STIFEL THEATER,401,14TH,905320.7,1017431
20-016037,2020-04,04/13/2020 11:25,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4328,VILLE CT,57, , ,4328,VILLE,894107.2,1029848
20-016110,2020-04,04/13/2020 11:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3733,OHIO AVE,19, , ,3733,OHIO,897561.6,1002781
20-016038,2020-04,04/13/2020 11:33,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1521,N 13TH ST,62, ,ON PARKING LOT, , ,907596.9,1022461
20-016045,2020-04,04/13/2020 11:35,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,301,S TUCKER BLVD,36, , ,301,TUCKER,906179,1016670
20-016044,2020-04,04/13/2020 11:50,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5618,S GRAND BLVD,1, , ,5618,GRAND,890383.1,995729.9
20-017051,2020-04,04/13/2020 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,4014,UNION BLVD,70, ,@NORTH PATROL DIVISION,4014,UNION,890074.4,1037079
20-016150,2020-04,04/13/2020 12:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5924,PERSHING AVE,46, , ,5924,PERSHING,879301.2,1025212
20-016121,2020-04,04/13/2020 12:35,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / RIVERVIEW BLVD,74, , , , ,897816.4,1053556
20-017095,2020-04,04/13/2020 12:40,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3822,S KINGSHIGHWAY BLVD,15,WALGREENS, ,3822,KINGSHIGHWAY,885417.5,1004487
20-016050,2020-04,04/13/2020 12:40,Y, , ,1, , 63701,6,LARCENY-SHOPLIFT UNDER $500,3822,N KINGSHIGHWAY BLVD,69, ,@WALGREENS - CHIPPEWA AND KINGSHWY,4617,CHIPPEWA,891272.9,1035603
20-016049,2020-04,04/13/2020 12:50,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5626,TERRY AVE,50, , ,5626,TERRY,885270.1,1035321
20-016055,2020-04,04/13/2020 12:55,Y, , ,1, , 10000,5,HOMICIDE,5447,ENRIGHT AVE,49, ,STREET,5447,ENRIGHT,883726.4,1027402
20-016223,2020-04,04/13/2020 13:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3515,HALLIDAY AVE,25, , ,3515,HALLIDAY,894536.7,1009385
20-016108,2020-04,04/13/2020 13:00,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3620,ARKANSAS AVE,19, , ,3620,ARKANSAS,893957.1,1004143
20-018130,2020-04,04/13/2020 13:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4451,ATHLONE AVE,68, , ,4451,ATHLONE,898386.3,1035417
20-016071,2020-04,04/13/2020 13:50,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5044,LOUISIANA AVE,16, , ,5500,BROADWAY,891925.5,996714.5
20-016054,2020-04,04/13/2020 14:10,Y, , ,1, ,250000,4,LOITERING-BEGGING,441,N 4TH ST,35, , , , ,909482.5,1017796
20-016067,2020-04,04/13/2020 14:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,BITTNER ST / N BROADWAY,74, , , , ,897153.4,1047630
20-016077,2020-04,04/13/2020 14:50,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,5550,S GRAND BLVD,1, , ,3971,EICHELBERGER,890701.1,995885.1
20-016209,2020-04,04/13/2020 14:50,Y, , ,1, ,242000,6,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,4642,POPE AVE,68, , ,4642,POPE,898332.7,1036480
